"","i","j","空港i","空港j","航空会社","Price_simulation","Price_observed","Frequency_simulation","Frequency_observed","Probability_simulation","Probability_observed","Demand_simulation","Demand_observed"
"110",25,37,"関西","福岡","JAL",80860.2126550821,10950,1,1110,9.47847402700852e-12,0.0143990329046847,2.89481506550426e-05,43976
"111",25,37,"関西","福岡","ANA",10847.1389830865,10950,425.324169735731,1327,0.00652222794332643,0.0203566098489437,19919.4972283456,62171
"112",25,37,"大阪","佐賀","ANA",59072.6618136448,10950,1,721,2.0508502728544e-09,0.00687470654144895,0.006263489513223,20996
"113",25,37,"新大阪","博多","JR",0,7655,1,1,0.94645676115667,0.823812233677156,2890567.91550802,2516000
"114",25,46,"大阪","那覇","JAL",20007.6928826631,17100,467.797416756774,428,0.154820865857473,0.141643147911907,153764.832731459,140677
"115",25,46,"大阪","那覇","ANA",21669.8621029359,17100,281.645851972174,426,0.104029636743537,0.157408684637915,103320.05059131,156335
"116",25,46,"関西","那覇","JAL",20040.9845816757,17100,1594.84860255705,1473,0.237317166767707,0.219305885444618,235698.426373185,217810
"117",25,46,"関西","那覇","ANA",20557.1800342289,17100,1448.06346129224,1565,0.212321782439938,0.229407790539268,210873.535561915,227843
"118",25,46,"神戸","那覇","ANA",20809.2234163926,17100,877.737183661803,1024,0.135753277265402,0.158308824491859,134827.304161174,157229
"119",25,46,"神戸","那覇","JTA",18630.4986928886,17100,1231.18553873693,743,0.155757270925943,0.0939256669744326,154694.850580957,93285
"120",37,8,"福岡","新千歳","JAL",22106.1371428606,25550,198.09126335195,729,0.140092559135187,0.515669211239432,32776.3353203867,120647
"121",37,8,"福岡","新千歳","ANA",22504.6220962345,25550,89.5313360032055,372,0.107357600739219,0.445863003393713,25117.5989841492,104315
"122",37,8,"博多","札幌","JR",0,21975,1,1,0.752549840125593,0.0384677853668544,176068.065695464,9000
"123",37,12,"福岡","仙台","JAL",25889.6332441564,21750,710.495030147926,947,0.543662599332274,0.725025610229962,61562.1780979893,82099
"124",37,12,"福岡","仙台","ANA",23265.0666934971,21750,804.722166145737,485,0.456337400667726,0.274974389770038,51673.8219020107,31137
"125",37,18,"福岡","東京","JAL",16410.7502634343,18350,6346.34225754475,6777,0.25646472541677,0.273697562018623,1448942.09110426,1546302
"126",37,18,"福岡","東京","ANA",16499.5566540822,18350,5847.84836997384,6411,0.264782060205264,0.290259756580645,1495932.32120811,1639873
"127",37,18,"福岡","東京","SKY",9338.96205159373,10850,308.55295537115,3628,0.00904962779259825,0.106448265864544,51127.4468495197,601398
"128",37,18,"福岡","成田","JAL",17657.8949571305,18350,507.204656882478,790,0.0083130305835542,0.0129407466696309,46965.912749111,73111
"129",37,18,"福岡","成田","ANA",17619.5240087269,18350,474.68939542759,730,0.00604572251111109,0.009301775642276,34156.361282239,52552
"130",37,18,"北九州","東京","JAL",15497.8338151918,18350,1796.47691020055,1454,0.0269318893685902,0.0218003729064721,152156.3951366,123165
"131",37,18,"北九州","東京","SFJ",12295.6947618605,14800,1433.94819573333,3777,0.0250358958812731,0.0659484069346302,141444.650027136,372587
"132",37,18,"佐賀","東京","ANA",17866.9857969186,18350,884.341815470139,1468,0.0137342781677603,0.0227775974330554,77594.1942731632,128686
"133",37,18,"博多","東京","JR",0,11475,1,1,0.389642770073079,0.196825515950124,2201354.62736985,1112000
"134",37,25,"福岡","大阪","JAL",10781.7496961961,10950,249.073467414964,897,0.00837305118014126,0.0258886874706795,25612.0331981428,79190
"135",37,25,"福岡","大阪","ANA",10693.8510730073,10950,867.983499368378,2581,0.0314860051035252,0.0935879811629477,96311.4390009945,286273
"136",37,25,"福岡","大阪","JAC",9959.20553776566,10950,295.499620750353,703,0.00527575597106061,0.0125540028736149,16137.8252884183,38401
"137",37,25,"福岡","関西","JAL",64026.1688072487,10950,1,1110,1.09074579343777e-09,0.0150389114916807,0.00333644413144401,46002
"138",37,25,"福岡","関西","ANA",10790.2040556636,10950,434.117512477036,1328,0.0073282867854659,0.0224256382677889,22416.2399580242,68597
"139",37,25,"佐賀","大阪","ANA",31661.5745644579,10950,1,717,4.82073854044349e-06,0.0076505501223493,14.7459883955137,23402
"140",37,25,"博多","新大阪","JR",0,7655,1,1,0.947532079130521,0.822854228610939,2898372.71322958,2517000
"141",37,46,"福岡","那覇","JAL",16831.3615270244,13750,2127.53787286522,1833,0.353847106636342,0.305046592619045,231859.73201189,199883
"142",37,46,"福岡","那覇","ANA",17995.7348109712,13750,2369.93637633058,2907,0.464389085298042,0.569556233155387,304292.805697883,373204
"143",37,46,"福岡","那覇","JTA",15093.2148677184,13750,716.056999125929,365,0.105740898316414,0.0538676604797529,69287.1465854233,35297
"144",37,46,"福岡","那覇","SKY",9420.03425639817,9900,631.0242419093,594,0.0760229097492025,0.0715295137458146,49814.315704804,46870
"145",46,18,"那覇","東京","JAL",25320.6427399489,20400,4188.93671790854,4224,0.497264232513894,0.501080469132098,1275987.47959414,1285780
"146",46,18,"那覇","東京","ANA",25068.3858798192,20400,3874.96669106331,3616,0.449033064294016,0.419176037552392,1152225.57847441,1075612
"147",46,18,"那覇","東京","JTA",22257.0810038956,20400,644.527450491073,257,0.0321467746384455,0.0128140326537452,82489.1059238706,32881
"148",46,18,"那覇","東京","SKY",12938.1970736198,12350,349.593108432724,1086,0.0215559285536442,0.0669294606617654,55312.8360075792,171742
