"","prob","out.share","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","distance"
"5235",NA,NA,369,28940,1,342,9.044834,1,0,1276.5
"5236",NA,NA,0,NA,NA,NA,93.539415,0,NA,NA
"5237",1,0,348,28300,1,384,22.724761,1,0,1211.6
"5238",0,0,0,NA,NA,NA,152.881308,0,NA,0.001
"5239",NA,NA,373,28300,1,334,8.370652,1,0,1205.1
"5240",NA,NA,100,17300,2920,575,243.883304,0,2,NA
"5241",NA,NA,361,27640,1,358,7.824028,1,0,1171.9
"5242",NA,NA,0,NA,NA,NA,270.904184,0,NA,NA
"5243",1,0,165,18580,1,750,21.511294,1,0,586.4
"5244",0,0,0,NA,NA,NA,118.459009,0,NA,0.001
"5245",1,0,220,22240,1,640,8.664566,1,0,802.5
"5246",0,0,100,17300,2920,575,175.2489983,0,2,0.001
"5247",0.833333333333333,0.166666666666667,194,20960,1,692,9.066070167,1,0,725.6
"5248",0,0.166666666666667,0,NA,NA,NA,127.6034,0,NA,0.001
"5249",0.666666666666667,0,283,22680,1,514,12.8235585,1,0,862
"5250",0.333333333333333,0,100,17300,2920,575,137.88674333,0,2,0.333333333333333
"5251",0.941176470588235,0.0588235294117647,162,19220,1,756,10.231484333,1,0,616.7
"5252",0,0.0588235294117647,0,NA,NA,NA,87.03138,0,NA,0.001
"5253",0.75,0.25,208,20300,1,664,8.785887667,1,0,689.1
"5254",0,0.25,0,NA,NA,NA,106.16979222,0,NA,0.001
"5255",0.6,0.4,189,19660,1,702,17.598988,1,0,646.4
"5256",0,0.4,0,NA,NA,NA,90.585637,0,NA,0.001
"5257",NA,NA,146,16840,1,788,12.722982,1,0,536.8
"5258",NA,NA,0,NA,NA,NA,185.854476,0,NA,NA
"5259",0.954545454545455,0.0454545454545454,126,15120,1,828,9.806755,1,0,469.1
"5260",0,0.0454545454545454,0,NA,NA,NA,134.094729,0,NA,0.001
"5261",0.854838709677419,0.145161290322581,111,14040,1,858,8.395745,1,0,430.1
"5262",0,0.145161290322581,0,NA,NA,NA,91.529792,0,NA,0.001
"5263",0.592592592592593,0.407407407407407,98,12960,1,884,9.017031,1,0,393.2
"5264",0,0.407407407407407,0,NA,NA,NA,83.896564,0,NA,0.001
"5265",0.409090909090909,0.590909090909091,81,11240,1,918,8.719871667,1,0,338.4
"5266",0,0.590909090909091,0,NA,NA,NA,120.43359667,0,NA,0.001
"5267",0.340425531914894,0.659574468085106,60,8860,1,960,8.479994167,1,0,249.8
"5268",0,0.659574468085106,0,NA,NA,NA,75.33642167,0,NA,0.001
"5269",0.625592417061611,0.374407582938389,23,2980,1,1034,9.3954475,1,0,88.5
"5270",0,0.374407582938389,0,NA,NA,NA,100.77581917,0,NA,0.001
"5271",0.189393939393939,0.810606060606061,48,6700,1,984,7.857889167,1,0,191.5
"5272",0,0.810606060606061,0,NA,NA,NA,98.6527425,0,NA,0.001
"5273",NA,NA,15,1520,1,1050,18.18622074,1,0,44.3
"5274",NA,NA,0,NA,NA,NA,90.26401648,0,NA,NA
"5275",NA,NA,41,3880,1,998,12.76433,1,0,106
"5276",NA,NA,0,NA,NA,NA,86.825528,0,NA,NA
"5277",NA,NA,30,2640,1,1020,20.873021,1,0,79.4
"5278",NA,NA,0,NA,NA,NA,59.263196,0,NA,NA
"5279",NA,NA,20,1680,1,1040,13.775285,1,0,47.1
"5280",NA,NA,0,NA,NA,NA,146.597712,0,NA,NA
"5281",NA,NA,0,NA,1,1080,14.581248,1,0,0
"5282",NA,NA,0,NA,NA,NA,111.304606,0,NA,NA
"5283",0.541353383458647,0.458646616541353,44,6700,1,992,9.044283,1,0,192.2
"5284",0,0.458646616541353,0,NA,NA,NA,59.684001,0,NA,0.001
"5285",0.228813559322034,0.771186440677966,27,4540,1,1026,8.035097333,1,0,125
"5286",0,0.771186440677966,0,NA,NA,NA,100.781679,0,NA,0.001
"5287",1,0,144,11880,1,792,9.787135667,1,0,343.5
"5288",0,0,0,NA,NA,NA,94.4336715,0,NA,0.001
"5289",0.5,0.5,189,15760,1,702,9.205188167,1,0,481.1
"5290",0,0.5,0,NA,NA,NA,80.85752817,0,NA,0.001
"5291",1,0,177,14040,1,726,8.124598167,1,0,435
"5292",0,0,0,NA,NA,NA,90.86169317,0,NA,0.001
"5293",0.0909090909090909,0.454545454545455,511,37360,1,58,6.748202,1,0,1806.8
"5294",0.454545454545455,0.454545454545455,0,NA,NA,NA,26.555547,0,NA,0.454545454545455
"5295",0,0.25,475,35640,1,130,3.278352,1,0,1710.2
"5296",0.75,0.25,0,NA,NA,NA,35.248968,0,NA,0.75
"5297",0.333333333333333,0,475,35000,1,130,6.959906,1,0,1674.9
"5298",0.666666666666667,0,0,NA,NA,NA,7.96409,0,NA,0.666666666666667
"5299",0,0,437,34340,1,206,3.13814,1,0,1620
"5300",1,0,0,NA,NA,NA,58.00538,0,NA,0.999
"5301",0.0192307692307692,0.0192307692307692,401,33040,1,278,3.072119,1,0,1526.7
"5302",0.961538461538462,0.0192307692307692,105,21750,1825,335,19.322679,0,2,0.961538461538462
"5303",0,0,425,33700,1,230,6.817667,1,0,1591.1
"5304",1,0,105,21750,1825,335,70.109413,0,2,0.999
"5305",0,0,528,37360,1,24,4.065193,1,0,1837.5
"5306",1,0,0,NA,NA,NA,19.361219,0,NA,0.999
"5307",0.142857142857143,0.142857142857143,462,33040,1,156,3.072267,1,0,1534.8
"5308",0.714285714285714,0.142857142857143,0,NA,NA,NA,21.40098,0,NA,0.714285714285714
"5309",0.2,0.4,428,32620,1,224,3.508662,1,0,1487.8
"5310",0.4,0.4,105,21750,1825,335,79.324151,0,2,0.4
"5311",1,0,510,33700,1,60,2.193654,1,0,1596.3
"5312",0,0,105,21750,1825,335,92.537926,0,2,0.001
"5313",0.3,0.3,393,31960,1,294,3.734352833,1,0,1447.7
"5314",0.4,0.3,105,21750,1825,335,56.0118095,0,2,0.4
"5315",0.416666666666667,0.0833333333333333,378,31320,1,324,4.741937,1,0,1401.6
"5316",0.5,0.0833333333333333,0,NA,NA,NA,25.8999795,0,NA,0.5
"5317",0,0,385,30680,1,310,4.305638667,1,0,1360.3
"5318",1,0,0,NA,NA,NA,27.5856645,0,NA,0.999
"5319",0.296296296296296,0.259259259259259,351,29600,1,378,3.902568667,1,0,1284.4
"5320",0.444444444444444,0.259259259259259,107.826086956522,16697.1014492754,25185,980,101.02004033,0,2.33333333333333,0.444444444444444
"5321",0,0,342,28940,1,396,11.194761259,1,0,1255.5
"5322",1,0,107.826086956522,16697.1014492754,25185,980,91.31436181,0,2.33333333333333,0.999
"5323",0.8,0,370,30020,1,340,8.660995,1,0,1332.7
"5324",0.2,0,107.826086956522,16697.1014492754,25185,980,152.097764,0,2.33333333333333,0.2
"5325",0.233333333333333,0.333333333333333,349,28940,1,382,10.629495,1,0,1279.9
"5326",0.433333333333333,0.333333333333333,107.826086956522,16697.1014492754,25185,980,117.748005,0,2.33333333333333,0.433333333333333
"5327",0,0,374,30020,1,332,10.284326,1,0,1326.5
"5328",1,0,107.826086956522,16697.1014492754,25185,980,142.823369,0,2.33333333333333,0.999
"5329",0.0633802816901408,0.21830985915493,326,28300,1,428,7.155856,1,0,1205.2
"5330",0.71830985915493,0.21830985915493,107.826086956522,16697.1014492754,25185,980,40.912273,0,2.33333333333333,0.71830985915493
"5331",0.2,0,339,28300,1,402,2.463021,1,0,1239.6
"5332",0.8,0,107.826086956522,16697.1014492754,25185,980,79.451845,0,2.33333333333333,0.8
"5333",0.837209302325581,0.162790697674419,300,27640,1,480,NA,1,0,1174.9
"5334",0,0.162790697674419,107.826086956522,16697.1014492754,25185,980,NA,0,2.33333333333333,0.001
"5335",0.0823170731707317,0.326219512195122,281,27000,1,518,7.6160745,1,0,1146.1
"5336",0.591463414634146,0.326219512195122,107.826086956522,16697.1014492754,25185,980,24.214868,0,2.33333333333333,0.591463414634146
"5337",0.0909090909090909,0,344,26360,1,392,3.023237,1,0,1091
"5338",0.909090909090909,0,107.826086956522,16697.1014492754,25185,980,64.04336717,0,2.33333333333333,0.909090909090909
"5339",0.230769230769231,0.0769230769230769,420,32620,1,240,3.859943667,1,0,1508.8
"5340",0.692307692307692,0.0769230769230769,95,20550,365,40,16.14577717,0,1,0.692307692307692
"5341",0,0,397,31960,1,286,2.044602,1,0,1445.5
"5342",1,0,95,20550,365,40,62.88026059,0,1,0.999
"5343",0,0,408,31960,1,264,3.507869,1,0,1468.7
"5344",1,0,95,20550,365,40,41.91881,0,1,0.999
"5345",0.5,0,387,31320,1,306,17.187796,1,0,1403.8
"5346",0.5,0,95,20550,365,40,101.260703,0,1,0.5
"5347",0.260869565217391,0.521739130434783,412,30680,1,256,2.833687,1,0,1397.3
"5348",0.217391304347826,0.521739130434783,107.826086956522,16697.1014492754,25185,980,192.262699,0,2.33333333333333,0.217391304347826
"5349",0.333333333333333,0,400,30680,1,280,2.287063,1,0,1364.1
"5350",0.666666666666667,0,0,NA,NA,NA,219.283579,0,NA,0.666666666666667
"5351",0.666666666666667,0.196078431372549,204,21600,1,672,15.974329,1,0,778.6
"5352",0.137254901960784,0.196078431372549,0,NA,NA,NA,66.838404,0,NA,0.137254901960784
"5353",0.34,0.2,259,24620,1,562,3.127601,1,0,994.7
"5354",0.46,0.2,107.826086956522,16697.1014492754,25185,980,123.6283933,0,2.33333333333333,0.46
"5355",0.647058823529412,0,233,23320,1,614,3.529105167,1,0,917.8
"5356",0.352941176470588,0,0,NA,NA,NA,75.982795,0,NA,0.352941176470588
"5357",0.676470588235294,0.0735294117647058,322,25920,1,436,7.2865935,1,0,1054.2
"5358",0.25,0.0735294117647058,107.826086956522,16697.1014492754,25185,980,86.26613833,0,2.33333333333333,0.25
"5359",0.581673306772908,0.0717131474103585,201,22240,1,678,4.694519333,1,0,808.9
"5360",0.346613545816733,0.0717131474103585,0,NA,NA,NA,35.410775,0,NA,0.346613545816733
"5361",0.5625,0.125,247,23320,1,586,3.248922667,1,0,881.3
"5362",0.3125,0.125,0,NA,NA,NA,54.54918722,0,NA,0.3125
"5363",0.548192771084337,0.072289156626506,228,22240,1,624,12.062023,1,0,838.6
"5364",0.379518072289157,0.072289156626506,0,NA,NA,NA,38.965032,0,NA,0.379518072289157
"5365",0.909090909090909,0.0909090909090909,185,20960,1,710,7.186017,1,0,729
"5366",0,0.0909090909090909,69.5,10950,7300,725,134.233871,0,2.5,0.001
"5367",0.798319327731092,0.121848739495798,165,19660,1,750,4.26979,1,0,661.3
"5368",0.0798319327731092,0.121848739495798,69.5,10950,7300,725,82.474124,0,2.5,0.0798319327731092
"5369",0.77859778597786,0.0479704797047971,150,19220,1,780,2.85878,1,0,622.3
"5370",0.173431734317343,0.0479704797047971,69.5,10950,7300,725,39.909187,0,2.5,0.173431734317343
"5371",0.782805429864253,0.171945701357466,137,18580,1,806,3.480066,1,0,585.4
"5372",0.0452488687782805,0.171945701357466,69.5,10950,7300,725,32.275959,0,2.5,0.0452488687782805
"5373",0.670886075949367,0.30379746835443,125,16840,1,830,3.182906667,1,0,530.6
"5374",0.0253164556962025,0.30379746835443,69.5,10950,7300,725,68.81299167,0,2.5,0.0253164556962025
"5375",0.921787709497207,0.0782122905027933,105,14680,1,870,2.943029167,1,0,442
"5376",0,0.0782122905027933,0,NA,NA,NA,23.71581667,0,NA,0.001
"5377",0.714925373134328,0.285074626865672,64,10160,1,952,3.8584825,1,0,280.7
"5378",0,0.285074626865672,0,NA,NA,NA,49.15521417,0,NA,0.001
"5379",0.69811320754717,0.30188679245283,92,12960,1,896,2.320924167,1,0,383.7
"5380",0,0.30188679245283,0,NA,NA,NA,47.0321375,0,NA,0.001
"5381",0.3042071197411,0.6957928802589,36,5180,1,1008,12.64925574,1,0,147.9
"5382",0,0.6957928802589,0,NA,NA,NA,38.64341148,0,NA,0.001
"5383",0.200284090909091,0.799715909090909,28,2980,1,1024,7.227365,1,0,86.2
"5384",0,0.799715909090909,0,NA,NA,NA,35.204923,0,NA,0.001
"5385",0.217054263565891,0.782945736434109,39,3880,1,1002,15.336056,1,0,112.8
"5386",0,0.782945736434109,0,NA,NA,NA,7.642591,0,NA,0.001
"5387",0.372881355932203,0.627118644067797,89,8000,1,902,8.23832,1,0,239.3
"5388",0,0.627118644067797,0,NA,NA,NA,94.977107,0,NA,0.001
"5389",0.436363636363636,0.563636363636364,44,6700,1,992,9.044283,1,0,192.2
"5390",0,0.563636363636364,0,NA,NA,NA,59.684001,0,NA,0.001
"5391",NA,NA,0,NA,1,1080,3.507318,1,0,0
"5392",NA,NA,0,NA,NA,NA,8.063396,0,NA,NA
"5393",NA,NA,17,2280,1,1046,2.498132333,1,0,67.2
"5394",NA,NA,0,NA,NA,NA,49.161074,0,NA,NA
"5395",0.247563352826511,0.752436647173489,100,5180,1,880,4.250170667,1,0,151.3
"5396",0,0.752436647173489,0,NA,NA,NA,42.8130665,0,NA,0.001
"5397",0.432432432432432,0.554804804804805,145,10160,1,790,3.668223167,1,0,288.9
"5398",0.0127627627627628,0.554804804804805,45,9300,2190,620,29.23692317,0,1,0.0127627627627628
"5399",0.7,0.294117647058824,133,8860,1,814,2.587633167,1,0,242.8
"5400",0.00588235294117647,0.294117647058824,45,9300,2190,620,39.24108817,0,1,0.00588235294117647
"5401",0,0,494,36280,1,92,6.313003,1,0,1739.6
"5402",1,0,0,NA,NA,NA,37.81483,0,NA,0.999
"5403",0.666666666666667,0,458,35000,1,164,2.843153,1,0,1643
"5404",0.333333333333333,0,0,NA,NA,NA,46.508251,0,NA,0.333333333333333
"5405",1,0,458,34340,1,164,6.524707,1,0,1607.7
"5406",0,0,0,NA,NA,NA,19.223373,0,NA,0.001
"5407",0,0,420,33040,1,240,2.702941,1,0,1552.8
"5408",1,0,0,NA,NA,NA,69.264663,0,NA,0.999
"5409",0.666666666666667,0.0370370370370371,384,31960,1,312,2.63692,1,0,1459.5
"5410",0.296296296296296,0.0370370370370371,105,21750,1825,335,30.581962,0,2,0.296296296296296
"5411",NA,NA,408,33040,1,264,6.382468,1,0,1523.9
"5412",NA,NA,105,21750,1825,335,81.368696,0,2,NA
"5413",0,0,511,36720,1,58,3.629994,1,0,1770.3
"5414",1,0,0,NA,NA,NA,30.620502,0,NA,0.999
"5415",0,0,445,31960,1,190,2.637068,1,0,1467.6
"5416",1,0,0,NA,NA,NA,32.660263,0,NA,0.999
"5417",NA,NA,411,31320,1,258,3.073463,1,0,1420.6
"5418",NA,NA,105,21750,1825,335,90.583434,0,2,NA
"5419",NA,NA,493,33040,1,94,1.069671,1,0,1529.1
"5420",NA,NA,105,21750,1825,335,139.603283,0,2,NA
"5421",0,0,376,30680,1,328,2.610369833,1,0,1380.5
"5422",1,0,105,21750,1825,335,103.0771665,0,2,0.999
"5423",0,0,361,30020,1,358,3.617954,1,0,1334.4
"5424",1,0,0,NA,NA,NA,72.9653365,0,NA,0.999
"5425",NA,NA,368,29600,1,344,3.181655667,1,0,1293.1
"5426",NA,NA,0,NA,NA,NA,74.6510215,0,NA,NA
"5427",0.666666666666667,0,334,28300,1,412,2.778585667,1,0,1217.2
"5428",0.333333333333333,0,107.826086956522,16697.1014492754,25185,980,148.08539733,0,2.33333333333333,0.333333333333333
"5429",1,0,325,27640,1,430,10.070778259,1,0,1188.3
"5430",0,0,107.826086956522,16697.1014492754,25185,980,138.37971881,0,2.33333333333333,0.001
"5431",0.5,0,353,28940,1,374,7.537012,1,0,1265.5
"5432",0.5,0,107.826086956522,16697.1014492754,25185,980,199.163121,0,2.33333333333333,0.5
"5433",0.666666666666667,0,332,28300,1,416,9.505512,1,0,1212.7
"5434",0.333333333333333,0,107.826086956522,16697.1014492754,25185,980,164.813362,0,2.33333333333333,0.333333333333333
"5435",0,0,357,28940,1,366,9.160343,1,0,1259.3
"5436",1,0,107.826086956522,16697.1014492754,25185,980,189.888726,0,2.33333333333333,0.999
"5437",0.314285714285714,0.0285714285714286,309,27000,1,462,6.031873,1,0,1138
"5438",0.657142857142857,0.0285714285714286,107.826086956522,16697.1014492754,25185,980,87.97763,0,2.33333333333333,0.657142857142857
"5439",0.857142857142857,0,322,27640,1,436,1.339038,1,0,1172.4
"5440",0.142857142857143,0,107.826086956522,16697.1014492754,25185,980,126.517202,0,2.33333333333333,0.142857142857143
"5441",0.292237442922374,0.0114155251141552,283,26360,1,514,NA,1,0,1107.7
"5442",0.69634703196347,0.0114155251141552,107.826086956522,16697.1014492754,25185,980,NA,0,2.33333333333333,0.69634703196347
"5443",0.474226804123711,0.0103092783505155,264,25920,1,552,6.4920915,1,0,1078.9
"5444",0.515463917525773,0.0103092783505155,107.826086956522,16697.1014492754,25185,980,71.280225,0,2.33333333333333,0.515463917525773
"5445",0.5,0,327,25280,1,426,1.899254,1,0,1023.8
"5446",0.5,0,107.826086956522,16697.1014492754,25185,980,111.10872417,0,2.33333333333333,0.5
"5447",0,0.25,403,31960,1,274,2.735960667,1,0,1441.6
"5448",0.75,0.25,95,20550,365,40,63.21113417,0,1,0.75
"5449",0,0,380,30680,1,320,0.920619,1,0,1378.3
"5450",1,0,95,20550,365,40,109.94561759,0,1,0.999
"5451",NA,NA,391,31320,1,298,2.383886,1,0,1401.5
"5452",NA,NA,95,20550,365,40,88.984167,0,1,NA
"5453",1,0,370,30020,1,340,16.063813,1,0,1336.6
"5454",0,0,95,20550,365,40,148.32606,0,1,0.001
"5455",0.857142857142857,0,395,30020,1,290,1.709704,1,0,1330.1
"5456",0.142857142857143,0,107.826086956522,16697.1014492754,25185,980,239.328056,0,2.33333333333333,0.142857142857143
"5457",0,0,383,29600,1,314,1.16308,1,0,1296.9
"5458",1,0,0,NA,NA,NA,266.348936,0,NA,0.999
"5459",0.833333333333333,0.0833333333333333,187,20300,1,706,14.850346,1,0,711.4
"5460",0.0833333333333333,0.0833333333333333,0,NA,NA,NA,113.903761,0,NA,0.0833333333333333
"5461",0.75,0.0625,242,23980,1,596,2.003618,1,0,927.5
"5462",0.1875,0.0625,107.826086956522,16697.1014492754,25185,980,170.6937503,0,2.33333333333333,0.1875
"5463",0.866666666666667,0.0666666666666667,216,22680,1,648,2.405122167,1,0,850.6
"5464",0.0666666666666667,0.0666666666666667,0,NA,NA,NA,123.048152,0,NA,0.0666666666666667
"5465",0.846153846153846,0,305,24620,1,470,6.1626105,1,0,987
"5466",0.153846153846154,0,107.826086956522,16697.1014492754,25185,980,133.33149533,0,2.33333333333333,0.153846153846154
"5467",0.913461538461538,0.0384615384615384,184,20960,1,712,3.570536333,1,0,741.7
"5468",0.0480769230769231,0.0384615384615384,0,NA,NA,NA,82.476132,0,NA,0.0480769230769231
"5469",0.9,0.0499999999999999,230,22240,1,620,2.124939667,1,0,814.1
"5470",0.05,0.0499999999999999,0,NA,NA,NA,101.61454422,0,NA,0.05
"5471",0.753246753246753,0.168831168831169,211,21600,1,658,10.93804,1,0,771.4
"5472",0.0779220779220779,0.168831168831169,0,NA,NA,NA,86.030389,0,NA,0.0779220779220779
"5473",1,0,168,19660,1,744,6.062034,1,0,661.8
"5474",0,0,69.5,10950,7300,725,181.299228,0,2.5,0.001
"5475",0.876712328767123,0.0958904109589042,148,18580,1,784,3.145807,1,0,594.1
"5476",0.0273972602739726,0.0958904109589042,69.5,10950,7300,725,129.539481,0,2.5,0.0273972602739726
"5477",0.816964285714286,0.174107142857143,133,17500,1,814,1.734797,1,0,555.1
"5478",0.00892857142857143,0.174107142857143,69.5,10950,7300,725,86.974544,0,2.5,0.00892857142857143
"5479",0.84,0.16,120,16420,1,840,2.356083,1,0,518.2
"5480",0,0.16,69.5,10950,7300,725,79.341316,0,2.5,0.001
"5481",0.489795918367347,0.510204081632653,108,15120,1,864,2.058923667,1,0,463.4
"5482",0,0.510204081632653,69.5,10950,7300,725,115.87834867,0,2.5,0.001
"5483",0.597014925373134,0.402985074626866,88,12520,1,904,1.819046167,1,0,374.8
"5484",0,0.402985074626866,0,NA,NA,NA,70.78117367,0,NA,0.001
"5485",0.568027210884354,0.431972789115646,47,7340,1,986,2.7344995,1,0,213.5
"5486",0,0.431972789115646,0,NA,NA,NA,96.22057117,0,NA,0.001
"5487",0.5,0.5,75,10800,1,930,1.196941167,1,0,316.5
"5488",0,0.5,0,NA,NA,NA,94.0974945,0,NA,0.001
"5489",0.118421052631579,0.881578947368421,19,2980,1,1042,11.52527274,1,0,80.7
"5490",0,0.881578947368421,0,NA,NA,NA,85.70876848,0,NA,0.001
"5491",0.941176470588235,0.0588235294117647,9,640,1,1062,6.103382,1,0,19
"5492",0,0.0588235294117647,0,NA,NA,NA,82.27028,0,NA,0.001
"5493",0.0367965367965368,0.963203463203463,20,1680,1,1040,14.212073,1,0,45.6
"5494",0,0.963203463203463,0,NA,NA,NA,54.707948,0,NA,0.001
"5495",0.205882352941176,0.794117647058824,70,6040,1,940,7.114337,1,0,172.1
"5496",0,0.794117647058824,0,NA,NA,NA,142.042464,0,NA,0.001
"5497",0.236842105263158,0.763157894736842,27,4540,1,1026,7.9203,1,0,125
"5498",0,0.763157894736842,0,NA,NA,NA,106.749358,0,NA,0.001
"5499",NA,NA,17,2280,1,1046,2.383335,1,0,67.2
"5500",NA,NA,0,NA,NA,NA,55.128753,0,NA,NA
"5501",NA,NA,0,NA,1,1080,1.374149333,1,0,0
"5502",NA,NA,0,NA,NA,NA,96.226431,0,NA,NA
"5503",0.224137931034483,0.775862068965517,117,7340,1,846,3.126187667,1,0,218.5
"5504",0,0.775862068965517,0,NA,NA,NA,89.8784235,0,NA,0.001
"5505",0.445255474452555,0.547445255474453,162,11880,1,756,2.544240167,1,0,356.1
"5506",0.0072992700729927,0.547445255474453,45,9300,2190,620,76.30228017,0,1,0.0072992700729927
"5507",0.619047619047619,0.380952380952381,150,10800,1,780,1.463650167,1,0,310
"5508",0,0.380952380952381,45,9300,2190,620,86.30644517,0,1,0.001
"5509",NA,NA,611,39320,1,NA,6.313003,1,0,1958.1
"5510",NA,NA,0,NA,NA,NA,37.81483,0,NA,NA
"5511",NA,NA,575,38020,1,NA,2.843153,1,0,1861.5
"5512",NA,NA,0,NA,NA,NA,46.508251,0,NA,NA
"5513",NA,NA,575,37360,1,NA,6.524707,1,0,1826.2
"5514",NA,NA,0,NA,NA,NA,19.223373,0,NA,NA
"5515",NA,NA,537,36720,1,6,2.702941,1,0,1771.3
"5516",NA,NA,0,NA,NA,NA,69.264663,0,NA,NA
"5517",0,0,501,35000,1,78,2.63692,1,0,1678
"5518",1,0,0,NA,NA,NA,30.581962,0,NA,0.999
"5519",NA,NA,525,36280,1,30,6.382468,1,0,1742.4
"5520",NA,NA,0,NA,NA,NA,81.368696,0,NA,NA
"5521",NA,NA,628,39740,1,NA,3.629994,1,0,1988.8
"5522",NA,NA,0,NA,NA,NA,30.620502,0,NA,NA
"5523",NA,NA,562,35640,1,NA,2.637068,1,0,1686.1
"5524",NA,NA,0,NA,NA,NA,32.660263,0,NA,NA
"5525",NA,NA,528,34340,1,24,3.073463,1,0,1639.1
"5526",NA,NA,0,NA,NA,NA,90.583434,0,NA,NA
"5527",NA,NA,610,36280,1,NA,3.172117,1,0,1747.6
"5528",NA,NA,0,NA,NA,NA,131.985674,0,NA,NA
"5529",NA,NA,493,33700,1,94,4.712815833,1,0,1599
"5530",NA,NA,0,NA,NA,NA,95.4595575,0,NA,NA
"5531",NA,NA,478,33040,1,124,5.7204,1,0,1552.9
"5532",NA,NA,0,NA,NA,NA,65.3477275,0,NA,NA
"5533",NA,NA,485,32620,1,110,5.284101667,1,0,1511.6
"5534",NA,NA,0,NA,NA,NA,67.0334125,0,NA,NA
"5535",NA,NA,451,31320,1,178,4.881031667,1,0,1435.7
"5536",NA,NA,110,17325,5840,570,140.46778833,0,3,NA
"5537",NA,NA,442,31320,1,196,12.173224259,1,0,1406.8
"5538",NA,NA,110,17325,5840,570,130.76210981,0,3,NA
"5539",NA,NA,470,32620,1,140,9.639458,1,0,1484
"5540",NA,NA,110,17325,5840,570,191.545512,0,3,NA
"5541",NA,NA,449,31320,1,182,11.607958,1,0,1431.2
"5542",NA,NA,110,17325,5840,570,157.195753,0,3,NA
"5543",NA,NA,474,31960,1,132,11.262789,1,0,1477.8
"5544",NA,NA,110,17325,5840,570,182.271117,0,3,NA
"5545",0,0,426,30020,1,228,8.134319,1,0,1356.5
"5546",1,0,110,17325,5840,570,80.360021,0,3,0.999
"5547",NA,NA,439,30680,1,202,3.441484,1,0,1390.9
"5548",NA,NA,110,17325,5840,570,118.899593,0,3,NA
"5549",0.181818181818182,0,400,30020,1,280,NA,1,0,1326.2
"5550",0.818181818181818,0,110,17325,5840,570,NA,0,3,0.818181818181818
"5551",0.333333333333333,0.166666666666667,381,29600,1,318,8.5945375,1,0,1297.4
"5552",0.5,0.166666666666667,110,17325,5840,570,63.662616,0,3,0.5
"5553",NA,NA,444,28940,1,192,4.0017,1,0,1242.3
"5554",NA,NA,110,17325,5840,570,103.49111517,0,3,NA
"5555",NA,NA,520,35000,1,40,4.838406667,1,0,1660.1
"5556",NA,NA,0,NA,NA,NA,55.59352517,0,NA,NA
"5557",NA,NA,497,33700,1,86,3.023065,1,0,1596.8
"5558",NA,NA,0,NA,NA,NA,102.32800859,0,NA,NA
"5559",NA,NA,508,34340,1,64,4.486332,1,0,1620
"5560",NA,NA,0,NA,NA,NA,81.366558,0,NA,NA
"5561",NA,NA,487,33040,1,106,18.166259,1,0,1555.1
"5562",NA,NA,0,NA,NA,NA,140.708451,0,NA,NA
"5563",NA,NA,512,33040,1,56,3.81215,1,0,1548.6
"5564",NA,NA,110,17325,5840,570,231.710447,0,3,NA
"5565",NA,NA,500,32620,1,80,3.265526,1,0,1515.4
"5566",NA,NA,0,NA,NA,NA,258.731327,0,NA,NA
"5567",1,0,304,23980,1,472,16.952792,1,0,929.9
"5568",0,0,0,NA,NA,NA,106.286152,0,NA,0.001
"5569",0.5,0.5,359,27000,1,362,4.106064,1,0,1146
"5570",0,0.5,110,17325,5840,570,163.0761413,0,3,0.001
"5571",1,0,333,25920,1,414,4.507568167,1,0,1069.1
"5572",0,0,0,NA,NA,NA,115.430543,0,NA,0.001
"5573",0,0,422,28300,1,236,8.2650565,1,0,1205.5
"5574",1,0,110,17325,5840,570,125.71388633,0,3,0.999
"5575",0.375,0,301,24620,1,478,5.672982333,1,0,960.2
"5576",0.625,0,0,NA,NA,NA,74.858523,0,NA,0.625
"5577",NA,NA,347,25280,1,386,4.227385667,1,0,1032.6
"5578",NA,NA,0,NA,NA,NA,93.99693522,0,NA,NA
"5579",0.0526315789473684,0.736842105263158,328,24620,1,424,13.040486,1,0,989.9
"5580",0.210526315789474,0.736842105263158,0,NA,NA,NA,78.41278,0,NA,0.210526315789474
"5581",NA,NA,285,23320,1,510,8.16448,1,0,880.3
"5582",NA,NA,0,NA,NA,NA,173.681619,0,NA,NA
"5583",0.833333333333333,0,265,22240,1,550,5.248253,1,0,812.6
"5584",0.166666666666667,0,0,NA,NA,NA,121.921872,0,NA,0.166666666666667
"5585",0.5,0.0714285714285714,250,21600,1,580,3.837243,1,0,773.6
"5586",0.428571428571429,0.0714285714285714,0,NA,NA,NA,79.356935,0,NA,0.428571428571429
"5587",0.5,0,237,20960,1,606,4.458529,1,0,736.7
"5588",0.5,0,0,NA,NA,NA,71.723707,0,NA,0.5
"5589",0.666666666666667,0.333333333333333,225,20300,1,630,4.161369667,1,0,681.9
"5590",0,0.333333333333333,0,NA,NA,NA,108.26073967,0,NA,0.001
"5591",0.75,0.25,205,18580,1,670,3.921492167,1,0,593.3
"5592",0,0.25,0,NA,NA,NA,63.16356467,0,NA,0.001
"5593",0.571428571428571,0.428571428571429,164,14040,1,752,4.8369455,1,0,432
"5594",0,0.428571428571429,0,NA,NA,NA,88.60296217,0,NA,0.001
