"","47ゾーンi","47ゾーンj","i","j","207ゾーンi","207ゾーンj","207ゾーン名i","207ゾーン名j","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","x","OD1","OD2","一便あたり座席数","一便あたり貨物","一便あたり超過手荷物","路線距離"
"671",17,25,13,40,76,281,"白河","神戸",NA,NA,NA,NA,51.7982275,0,NA,0,1,6,113.333333333333,105.788888888889,0.188888888888889,628.333333333333
"672",17,25,13,41,76,283,"白河","播磨",NA,NA,NA,NA,88.33526017,0,NA,0,2,4,113.333333333333,105.788888888889,0.188888888888889,628.333333333333
"673",17,25,12,40,73,281,"郡山","神戸",NA,NA,NA,NA,50.1125425,0,NA,4,5,10,113.333333333333,105.788888888889,0.188888888888889,628.333333333333
"674",17,25,12,41,73,283,"郡山","播磨",NA,NA,NA,NA,86.64957517,0,NA,1,1,30,113.333333333333,105.788888888889,0.188888888888889,628.333333333333
"675",17,25,12,38,73,261,"郡山","京都",NA,NA,NA,NA,100.3107075,0,NA,1,8,8,113.333333333333,105.788888888889,0.188888888888889,628.333333333333
"676",17,25,12,39,73,271,"郡山","大阪",NA,NA,NA,NA,57.7457705,0,NA,10,21,22,113.333333333333,105.788888888889,0.188888888888889,628.333333333333
"677",17,30,12,42,73,331,"郡山","県南",NA,NA,NA,NA,41.55240017,0,NA,0,5,5,0,0,0,NA
"678",17,30,13,42,76,331,"白河","県南",NA,NA,NA,NA,43.23808517,0,NA,0,1,1,0,0,0,NA
"679",17,31,12,43,73,341,"郡山","広島",NA,NA,NA,NA,66.99179767,0,NA,1,7,7,0,0,0,NA
"680",17,31,12,44,73,342,"郡山","備後",NA,NA,NA,NA,64.868721,0,NA,0,1,1,0,0,0,NA
"681",17,31,13,43,76,341,"白河","広島",NA,NA,NA,NA,68.67748267,0,NA,0,1,1,0,0,0,NA
"682",17,31,13,44,76,342,"白河","備後",NA,NA,NA,NA,66.554406,0,NA,0,1,1,0,0,0,NA
"683",17,32,13,48,76,354,"白河","岩国",NA,NA,NA,NA,114.4993755,0,NA,0,0,0,0,0,0,NA
"684",17,32,13,49,76,355,"白河","徳山",NA,NA,NA,NA,79.2062695,0,NA,0,0,0,0,0,0,NA
"685",17,32,12,45,73,351,"郡山","山口",NA,NA,NA,NA,56.47999498,0,NA,0,2,2,0,0,0,NA
"686",17,32,12,49,73,355,"郡山","徳山",NA,NA,NA,NA,77.5205845,0,NA,0,0,0,0,0,0,NA
"687",17,32,12,47,73,353,"郡山","宇部",NA,NA,NA,NA,25.4791745,0,NA,0,0,0,0,0,0,NA
"688",17,32,12,48,73,354,"郡山","岩国",NA,NA,NA,NA,112.8136905,0,NA,0,3,3,0,0,0,NA
"689",17,32,12,46,73,352,"郡山","下関",NA,NA,NA,NA,53.0415065,0,NA,1,1,1,0,0,0,NA
"690",17,32,13,47,76,353,"白河","宇部",NA,NA,NA,NA,27.1648595,0,NA,0,0,0,0,0,0,NA
"691",17,32,13,46,76,352,"白河","下関",NA,NA,NA,NA,54.7271915,0,NA,0,0,0,0,0,0,NA
"692",17,32,13,45,76,351,"白河","山口",NA,NA,NA,NA,58.16567998,0,NA,0,1,1,0,0,0,NA
"693",17,37,13,50,76,401,"白河","福岡",NA,NA,NA,NA,27.5856645,0,NA,2,2,2,0,0,0,NA
"694",17,37,12,50,73,401,"郡山","福岡",NA,NA,NA,NA,25.8999795,0,NA,6,11,11,0,0,0,NA
"695",17,37,13,51,76,402,"白河","北九州",NA,NA,NA,NA,68.6833425,0,NA,0,0,0,0,0,0,NA
"696",17,37,12,51,73,402,"郡山","北九州",NA,NA,NA,NA,66.9976575,0,NA,3,3,3,0,0,0,NA
"697",17,41,12,52,73,432,"郡山","八代・芦北",NA,NA,NA,NA,60.64965,0,NA,0,0,0,0,0,0,NA
"698",17,41,13,52,76,432,"白河","八代・芦北",NA,NA,NA,NA,62.335335,0,NA,0,0,0,0,0,0,NA
"699",17,44,12,54,73,462,"郡山","川北薩・串木野",NA,NA,NA,NA,57.07767167,0,NA,0,0,0,0,0,0,NA
"700",17,44,12,53,73,461,"郡山","鹿児島",NA,NA,NA,NA,47.07350667,0,NA,4,14,14,0,0,0,NA
"701",17,44,13,53,76,461,"白河","鹿児島",NA,NA,NA,NA,48.75919167,0,NA,1,2,2,0,0,0,NA
"702",17,44,13,54,76,462,"白河","川北薩・串木野",NA,NA,NA,NA,58.76335667,0,NA,0,0,0,0,0,0,NA
"703",18,10,15,1,93,22,"栃木・小山","南部",80,14750,1095,585,109.80651281,0,1,0,1,2,159.955801104972,242.162983425414,0.665745856353591,685
"704",18,10,14,1,91,22,"宇都宮","南部",80,14750,1095,585,119.51219133,0,1,0,3,6,159.955801104972,242.162983425414,0.665745856353591,685
"705",18,10,16,1,95,22,"那須","南部",80,14750,1095,585,170.589915,0,1,0,14,15,159.955801104972,242.162983425414,0.665745856353591,685
"706",18,10,17,1,101,22,"前橋・高崎","南部",80,14750,1095,585,136.240156,0,1,0,11,12,159.955801104972,242.162983425414,0.665745856353591,685
"707",18,10,28,1,201,22,"長野","南部",80,14750,1095,585,210.75485,0,1,0,2,24,159.955801104972,242.162983425414,0.665745856353591,685
"708",18,10,19,1,111,22,"浦和","南部",80,14750,1095,585,59.404424,0,1,1,42,59,159.955801104972,242.162983425414,0.665745856353591,685
"709",18,10,18,1,104,22,"沼田・利根","南部",80,14750,1095,585,161.31552,0,1,0,0,0,159.955801104972,242.162983425414,0.665745856353591,685
"710",18,10,23,1,144,22,"小田原","南部",80,14750,1095,585,82.53551817,0,1,0,2,3,159.955801104972,242.162983425414,0.665745856353591,685
"711",18,10,20,1,113,22,"児玉・大里","南部",80,14750,1095,585,97.943996,0,1,0,1,1,159.955801104972,242.162983425414,0.665745856353591,685
"712",18,10,21,1,131,22,"23区","南部",80,14750,1095,585,41.287959,0,1,34,390,405,159.955801104972,242.162983425414,0.665745856353591,685
"713",18,10,33,1,223,22,"東部","南部",80,14750,1095,585,104.75828933,0,1,0,13,14,159.955801104972,242.162983425414,0.665745856353591,685
"714",18,10,22,1,141,22,"横浜","南部",80,14750,1095,585,42.707019,0,1,10,51,59,159.955801104972,242.162983425414,0.665745856353591,685
"715",18,10,31,1,221,22,"中部","南部",80,14750,1095,585,142.1205443,0,1,0,3,3,159.955801104972,242.162983425414,0.665745856353591,685
"716",18,11,17,2,101,31,"前橋・高崎","盛岡",NA,NA,NA,NA,144.933577,0,NA,0,19,22,0,0,0,NA
"717",18,11,17,3,101,32,"前橋・高崎","北上中部",NA,NA,NA,NA,117.648699,0,NA,0,6,9,0,0,0,NA
"718",18,11,17,4,101,33,"前橋・高崎","両磐",NA,NA,NA,NA,167.689989,0,NA,0,0,1,0,0,0,NA
"719",18,11,18,2,104,31,"沼田・利根","盛岡",NA,NA,NA,NA,170.008941,0,NA,0,0,0,0,0,0,NA
"720",18,11,18,3,104,32,"沼田・利根","北上中部",NA,NA,NA,NA,142.724063,0,NA,0,0,0,0,0,0,NA
"721",18,11,18,4,104,33,"沼田・利根","両磐",NA,NA,NA,NA,192.765353,0,NA,0,0,0,0,0,0,NA
"722",18,11,19,2,111,31,"浦和","盛岡",NA,NA,NA,NA,68.097845,0,NA,0,87,118,0,0,0,NA
"723",18,11,19,3,111,32,"浦和","北上中部",NA,NA,NA,NA,40.812967,0,NA,0,40,58,0,0,0,NA
"724",18,11,19,4,111,33,"浦和","両磐",NA,NA,NA,NA,90.854257,0,NA,0,13,30,0,0,0,NA
"725",18,11,20,2,113,31,"児玉・大里","盛岡",NA,NA,NA,NA,106.637417,0,NA,0,5,5,0,0,0,NA
"726",18,11,20,3,113,32,"児玉・大里","北上中部",NA,NA,NA,NA,79.352539,0,NA,0,4,5,0,0,0,NA
"727",18,11,20,4,113,33,"児玉・大里","両磐",NA,NA,NA,NA,129.393829,0,NA,0,2,2,0,0,0,NA
"728",18,11,21,2,131,31,"23区","盛岡",NA,NA,NA,NA,49.98138,0,NA,0,477,519,0,0,0,NA
"729",18,11,21,3,131,32,"23区","北上中部",NA,NA,NA,NA,22.696502,0,NA,0,146,161,0,0,0,NA
"730",18,11,21,4,131,33,"23区","両磐",NA,NA,NA,NA,72.737792,0,NA,0,64,84,0,0,0,NA
"731",18,11,28,2,201,31,"長野","盛岡",NA,NA,NA,NA,219.448271,0,NA,0,3,6,0,0,0,NA
"732",18,11,28,3,201,32,"長野","北上中部",NA,NA,NA,NA,192.163393,0,NA,0,1,1,0,0,0,NA
"733",18,11,28,4,201,33,"長野","両磐",NA,NA,NA,NA,242.204683,0,NA,0,0,0,0,0,0,NA
"734",18,11,22,2,141,31,"横浜","盛岡",NA,NA,NA,NA,51.40044,0,NA,0,57,62,0,0,0,NA
"735",18,11,22,3,141,32,"横浜","北上中部",NA,NA,NA,NA,24.115562,0,NA,0,13,19,0,0,0,NA
"736",18,11,22,4,141,33,"横浜","両磐",NA,NA,NA,NA,74.156852,0,NA,0,10,13,0,0,0,NA
"737",18,11,23,2,144,31,"小田原","盛岡",NA,NA,NA,NA,91.22893917,0,NA,0,5,5,0,0,0,NA
"738",18,11,23,3,144,32,"小田原","北上中部",NA,NA,NA,NA,63.94406117,0,NA,0,2,4,0,0,0,NA
"739",18,11,23,4,144,33,"小田原","両磐",NA,NA,NA,NA,113.98535117,0,NA,0,0,0,0,0,0,NA
"740",18,11,31,2,221,31,"中部","盛岡",NA,NA,NA,NA,150.8139653,0,NA,0,7,9,0,0,0,NA
"741",18,11,31,3,221,32,"中部","北上中部",NA,NA,NA,NA,123.5290873,0,NA,0,0,0,0,0,0,NA
"742",18,11,31,4,221,33,"中部","両磐",NA,NA,NA,NA,173.5703773,0,NA,0,0,0,0,0,0,NA
"743",18,11,33,2,223,31,"東部","盛岡",NA,NA,NA,NA,113.45171033,0,NA,0,2,2,0,0,0,NA
"744",18,11,33,3,223,32,"東部","北上中部",NA,NA,NA,NA,86.16683233,0,NA,0,4,5,0,0,0,NA
"745",18,11,33,4,223,33,"東部","両磐",NA,NA,NA,NA,136.20812233,0,NA,0,1,1,0,0,0,NA
"746",18,11,15,2,93,31,"栃木・小山","盛岡",NA,NA,NA,NA,118.49993381,0,NA,0,1,2,0,0,0,NA
"747",18,11,15,3,93,32,"栃木・小山","北上中部",NA,NA,NA,NA,91.21505581,0,NA,0,4,6,0,0,0,NA
"748",18,11,15,4,93,33,"栃木・小山","両磐",NA,NA,NA,NA,141.25634581,0,NA,0,0,1,0,0,0,NA
"749",18,11,16,4,95,33,"那須","両磐",NA,NA,NA,NA,202.039748,0,NA,0,0,5,0,0,0,NA
"750",18,11,14,2,91,31,"宇都宮","盛岡",NA,NA,NA,NA,128.20561233,0,NA,0,9,20,0,0,0,NA
"751",18,11,14,4,91,33,"宇都宮","両磐",NA,NA,NA,NA,150.96202433,0,NA,0,1,6,0,0,0,NA
"752",18,11,16,3,95,32,"那須","北上中部",NA,NA,NA,NA,151.998458,0,NA,0,1,4,0,0,0,NA
"753",18,11,16,2,95,31,"那須","盛岡",NA,NA,NA,NA,179.283336,0,NA,0,4,10,0,0,0,NA
"754",18,11,14,3,91,32,"宇都宮","北上中部",NA,NA,NA,NA,100.92073433,0,NA,0,5,16,0,0,0,NA
"755",18,12,23,9,144,63,"小田原","米沢",60,9050,1460,270,135.30412217,0,2,0,1,1,61.9986263736264,0,0.777472527472527,435
"756",18,12,31,6,221,43,"中部","古川",60,9050,1460,270,185.6744103,0,2,0,1,2,61.9986263736264,0,0.777472527472527,435
"757",18,12,31,5,221,41,"中部","仙台",60,9050,1460,270,134.8876763,0,2,2,22,23,61.9986263736264,0,0.777472527472527,435
"758",18,12,17,10,101,64,"前橋・高崎","新庄",60,9050,1460,270,202.222535,0,2,0,0,1,61.9986263736264,0,0.777472527472527,435
"759",18,12,20,10,113,64,"児玉・大里","新庄",60,9050,1460,270,163.926375,0,2,0,0,1,61.9986263736264,0,0.777472527472527,435
"760",18,12,14,6,91,43,"宇都宮","古川",60,9050,1460,270,163.06605733,0,2,0,0,20,61.9986263736264,0,0.777472527472527,435
"761",18,12,17,9,101,63,"前橋・高崎","米沢",60,9050,1460,270,189.00876,0,2,0,6,11,61.9986263736264,0,0.777472527472527,435
"762",18,12,20,11,113,71,"児玉・大里","福島",60,9050,1460,270,127.4002585,0,2,0,3,24,61.9986263736264,0,0.777472527472527,435
"763",18,12,21,11,131,71,"23区","福島",60,9050,1460,270,70.7442215,0,2,0,352,525,61.9986263736264,0,0.777472527472527,435
"764",18,12,21,10,131,64,"23区","新庄",60,9050,1460,270,107.270338,0,2,0,54,58,61.9986263736264,0,0.777472527472527,435
"765",18,12,23,5,144,41,"小田原","仙台",60,9050,1460,270,75.30265017,0,2,0,10,14,61.9986263736264,0,0.777472527472527,435
"766",18,12,21,9,131,63,"23区","米沢",60,9050,1460,270,94.056563,0,2,0,135,162,61.9986263736264,0,0.777472527472527,435
"767",18,12,16,11,95,71,"那須","福島",60,9050,1460,270,200.0461775,0,2,0,2,141,61.9986263736264,0,0.777472527472527,435
"768",18,12,16,10,95,64,"那須","新庄",60,9050,1460,270,236.572294,0,2,0,0,1,61.9986263736264,0,0.777472527472527,435
"769",18,12,15,11,93,71,"栃木・小山","福島",60,9050,1460,270,139.26277531,0,2,0,24,42,61.9986263736264,0,0.777472527472527,435
"770",18,12,17,5,101,41,"前橋・高崎","仙台",60,9050,1460,270,129.007288,0,2,0,28,75,61.9986263736264,0,0.777472527472527,435
"771",18,12,33,10,223,64,"東部","新庄",60,9050,1460,270,170.74066833,0,2,0,1,1,61.9986263736264,0,0.777472527472527,435
"772",18,12,33,11,223,71,"東部","福島",60,9050,1460,270,134.21455183,0,2,0,7,12,61.9986263736264,0,0.777472527472527,435
"773",18,12,23,10,144,64,"小田原","新庄",60,9050,1460,270,148.51789717,0,2,0,1,1,61.9986263736264,0,0.777472527472527,435
"774",18,12,17,11,101,71,"前橋・高崎","福島",60,9050,1460,270,165.6964185,0,2,0,11,29,61.9986263736264,0,0.777472527472527,435
"775",18,12,16,6,95,43,"那須","古川",60,9050,1460,270,214.143781,0,2,0,0,9,61.9986263736264,0,0.777472527472527,435
"776",18,12,22,10,141,64,"横浜","新庄",60,9050,1460,270,108.689398,0,2,1,2,2,61.9986263736264,0,0.777472527472527,435
"777",18,12,33,9,223,63,"東部","米沢",60,9050,1460,270,157.52689333,0,2,0,2,2,61.9986263736264,0,0.777472527472527,435
"778",18,12,21,5,131,41,"23区","仙台",60,9050,1460,270,34.055091,0,2,1,1,295,61.9986263736264,0,0.777472527472527,435
"779",18,12,23,6,144,43,"小田原","古川",60,9050,1460,270,126.08938417,0,2,0,3,4,61.9986263736264,0,0.777472527472527,435
"780",18,12,14,11,91,71,"宇都宮","福島",60,9050,1460,270,148.96845383,0,2,0,16,108,61.9986263736264,0,0.777472527472527,435
"781",18,12,31,11,221,71,"中部","福島",60,9050,1460,270,171.5768068,0,2,0,1,1,61.9986263736264,0,0.777472527472527,435
"782",18,12,18,9,104,63,"沼田・利根","米沢",60,9050,1460,270,214.084124,0,2,0,0,0,61.9986263736264,0,0.777472527472527,435
"783",18,12,19,9,111,63,"浦和","米沢",60,9050,1460,270,112.173028,0,2,0,29,47,61.9986263736264,0,0.777472527472527,435
"784",18,12,18,6,104,43,"沼田・利根","古川",60,9050,1460,270,204.869386,0,2,0,0,0,61.9986263736264,0,0.777472527472527,435
"785",18,12,20,9,113,63,"児玉・大里","米沢",60,9050,1460,270,150.7126,0,2,0,0,4,61.9986263736264,0,0.777472527472527,435
"786",18,12,14,9,91,63,"宇都宮","米沢",60,9050,1460,270,172.28079533,0,2,0,2,11,61.9986263736264,0,0.777472527472527,435
"787",18,12,15,6,93,43,"栃木・小山","古川",60,9050,1460,270,153.36037881,0,2,0,1,4,61.9986263736264,0,0.777472527472527,435
"788",18,12,22,6,141,43,"横浜","古川",60,9050,1460,270,86.260885,0,2,0,17,31,61.9986263736264,0,0.777472527472527,435
"789",18,12,17,6,101,43,"前橋・高崎","古川",60,9050,1460,270,179.794022,0,2,0,0,3,61.9986263736264,0,0.777472527472527,435
"790",18,12,16,9,95,63,"那須","米沢",60,9050,1460,270,223.358519,0,2,0,1,27,61.9986263736264,0,0.777472527472527,435
"791",18,12,22,9,141,63,"横浜","米沢",60,9050,1460,270,95.475623,0,2,0,26,30,61.9986263736264,0,0.777472527472527,435
"792",18,12,18,5,104,41,"沼田・利根","仙台",60,9050,1460,270,154.082652,0,2,0,2,4,61.9986263736264,0,0.777472527472527,435
"793",18,12,19,6,111,43,"浦和","古川",60,9050,1460,270,102.95829,0,2,0,10,40,61.9986263736264,0,0.777472527472527,435
"794",18,12,16,5,95,41,"那須","仙台",60,9050,1460,270,163.357047,0,2,0,11,161,61.9986263736264,0,0.777472527472527,435
"795",18,12,15,5,93,41,"栃木・小山","仙台",60,9050,1460,270,102.57364481,0,2,0,60,82,61.9986263736264,0,0.777472527472527,435
"796",18,12,33,5,223,41,"東部","仙台",60,9050,1460,270,97.52542133,0,2,0,30,34,61.9986263736264,0,0.777472527472527,435
"797",18,12,20,5,113,41,"児玉・大里","仙台",60,9050,1460,270,90.711128,0,2,0,9,23,61.9986263736264,0,0.777472527472527,435
"798",18,12,21,6,131,43,"23区","古川",60,9050,1460,270,84.841825,0,2,0,134,161,61.9986263736264,0,0.777472527472527,435
"799",18,12,14,10,91,64,"宇都宮","新庄",60,9050,1460,270,185.49457033,0,2,0,0,0,61.9986263736264,0,0.777472527472527,435
"800",18,12,15,10,93,64,"栃木・小山","新庄",60,9050,1460,270,175.78889181,0,2,0,0,1,61.9986263736264,0,0.777472527472527,435
"801",18,12,33,6,223,43,"東部","古川",60,9050,1460,270,148.31215533,0,2,0,7,14,61.9986263736264,0,0.777472527472527,435
"802",18,12,31,9,221,63,"中部","米沢",60,9050,1460,270,194.8891483,0,2,0,2,2,61.9986263736264,0,0.777472527472527,435
"803",18,12,22,5,141,41,"横浜","仙台",60,9050,1460,270,35.474151,0,2,0,274,331,61.9986263736264,0,0.777472527472527,435
"804",18,12,28,10,201,64,"長野","新庄",60,9050,1460,270,276.737229,0,2,0,0,0,61.9986263736264,0,0.777472527472527,435
"805",18,12,28,6,201,43,"長野","古川",60,9050,1460,270,254.308716,0,2,0,1,1,61.9986263736264,0,0.777472527472527,435
"806",18,12,31,10,221,64,"中部","新庄",60,9050,1460,270,208.1029233,0,2,0,2,2,61.9986263736264,0,0.777472527472527,435
"807",18,12,28,5,201,41,"長野","仙台",60,9050,1460,270,203.521982,0,2,0,6,13,61.9986263736264,0,0.777472527472527,435
"808",18,12,23,11,144,71,"小田原","福島",60,9050,1460,270,111.99178067,0,2,0,4,12,61.9986263736264,0,0.777472527472527,435
"809",18,12,14,5,91,41,"宇都宮","仙台",60,9050,1460,270,112.27932333,0,2,0,69,241,61.9986263736264,0,0.777472527472527,435
"810",18,12,20,6,113,43,"児玉・大里","古川",60,9050,1460,270,141.497862,0,2,0,0,1,61.9986263736264,0,0.777472527472527,435
"811",18,12,18,10,104,64,"沼田・利根","新庄",60,9050,1460,270,227.297899,0,2,0,0,0,61.9986263736264,0,0.777472527472527,435
"812",18,12,22,11,141,71,"横浜","福島",60,9050,1460,270,72.1632815,0,2,0,56,79,61.9986263736264,0,0.777472527472527,435
"813",18,12,18,11,104,71,"沼田・利根","福島",60,9050,1460,270,190.7717825,0,2,0,0,4,61.9986263736264,0,0.777472527472527,435
"814",18,12,15,9,93,63,"栃木・小山","米沢",60,9050,1460,270,162.57511681,0,2,0,2,4,61.9986263736264,0,0.777472527472527,435
"815",18,12,19,5,111,41,"浦和","仙台",60,9050,1460,270,52.171556,0,2,0,265,505,61.9986263736264,0,0.777472527472527,435
"816",18,12,19,10,111,64,"浦和","新庄",60,9050,1460,270,125.386803,0,2,0,10,65,61.9986263736264,0,0.777472527472527,435
"817",18,12,28,11,201,71,"長野","福島",60,9050,1460,270,240.2111125,0,2,0,2,9,61.9986263736264,0,0.777472527472527,435
"818",18,12,28,9,201,63,"長野","米沢",60,9050,1460,270,263.523454,0,2,0,0,0,61.9986263736264,0,0.777472527472527,435
"819",18,12,19,11,111,71,"浦和","福島",60,9050,1460,270,88.8606865,0,2,0,86,215,61.9986263736264,0,0.777472527472527,435
"820",18,13,15,7,93,51,"栃木・小山","秋田臨海",70,12300,2555,660,102.61218481,0,2,0,0,0,253.502156732015,456.828297690377,1.7961061166552,555
"821",18,13,23,7,144,51,"小田原","秋田臨海",70,12300,2555,660,75.34119017,0,2,1,1,1,253.502156732015,456.828297690377,1.7961061166552,555
"822",18,13,19,7,111,51,"浦和","秋田臨海",70,12300,2555,660,52.210096,0,2,6,75,100,253.502156732015,456.828297690377,1.7961061166552,555
"823",18,13,14,7,91,51,"宇都宮","秋田臨海",70,12300,2555,660,112.31786333,0,2,0,1,13,253.502156732015,456.828297690377,1.7961061166552,555
"824",18,13,31,7,221,51,"中部","秋田臨海",70,12300,2555,660,134.9262163,0,2,0,2,7,253.502156732015,456.828297690377,1.7961061166552,555
"825",18,13,28,7,201,51,"長野","秋田臨海",70,12300,2555,660,203.560522,0,2,1,4,4,253.502156732015,456.828297690377,1.7961061166552,555
"826",18,13,33,7,223,51,"東部","秋田臨海",70,12300,2555,660,97.56396133,0,2,1,7,13,253.502156732015,456.828297690377,1.7961061166552,555
"827",18,13,22,7,141,51,"横浜","秋田臨海",70,12300,2555,660,35.512691,0,2,21,40,82,253.502156732015,456.828297690377,1.7961061166552,555
"828",18,13,18,7,104,51,"沼田・利根","秋田臨海",70,12300,2555,660,154.121192,0,2,0,0,0,253.502156732015,456.828297690377,1.7961061166552,555
"829",18,13,17,7,101,51,"前橋・高崎","秋田臨海",70,12300,2555,660,129.045828,0,2,4,15,23,253.502156732015,456.828297690377,1.7961061166552,555
"830",18,13,16,7,95,51,"那須","秋田臨海",70,12300,2555,660,163.395587,0,2,0,0,2,253.502156732015,456.828297690377,1.7961061166552,555
"831",18,13,21,7,131,51,"23区","秋田臨海",70,12300,2555,660,34.093631,0,2,137,309,348,253.502156732015,456.828297690377,1.7961061166552,555
"832",18,13,20,7,113,51,"児玉・大里","秋田臨海",70,12300,2555,660,90.749668,0,2,0,3,4,253.502156732015,456.828297690377,1.7961061166552,555
"833",18,15,14,8,91,61,"宇都宮","山形",60,9100,365,80,114.35762433,0,1,0,36,55,159.275482093664,41.1184573002755,0.56198347107438,441
"834",18,15,20,8,113,61,"児玉・大里","山形",60,9100,365,80,92.789429,0,1,0,2,6,159.275482093664,41.1184573002755,0.56198347107438,441
"835",18,15,17,8,101,61,"前橋・高崎","山形",60,9100,365,80,131.085589,0,1,0,4,12,159.275482093664,41.1184573002755,0.56198347107438,441
"836",18,15,19,8,111,61,"浦和","山形",60,9100,365,80,54.249857,0,1,0,52,128,159.275482093664,41.1184573002755,0.56198347107438,441
"837",18,15,15,8,93,61,"栃木・小山","山形",60,9100,365,80,104.65194581,0,1,0,19,39,159.275482093664,41.1184573002755,0.56198347107438,441
"838",18,15,31,8,221,61,"中部","山形",60,9100,365,80,136.9659773,0,1,0,8,10,159.275482093664,41.1184573002755,0.56198347107438,441
"839",18,15,23,8,144,61,"小田原","山形",60,9100,365,80,77.38095117,0,1,0,10,11,159.275482093664,41.1184573002755,0.56198347107438,441
"840",18,15,16,8,95,61,"那須","山形",60,9100,365,80,165.435348,0,1,0,0,26,159.275482093664,41.1184573002755,0.56198347107438,441
"841",18,15,22,8,141,61,"横浜","山形",60,9100,365,80,37.552452,0,1,1,47,62,159.275482093664,41.1184573002755,0.56198347107438,441
"842",18,15,18,8,104,61,"沼田・利根","山形",60,9100,365,80,156.160953,0,1,0,0,1,159.275482093664,41.1184573002755,0.56198347107438,441
"843",18,15,33,8,223,61,"東部","山形",60,9100,365,80,99.60372233,0,1,0,6,8,159.275482093664,41.1184573002755,0.56198347107438,441
"844",18,15,28,8,201,61,"長野","山形",60,9100,365,80,205.600283,0,1,0,6,8,159.275482093664,41.1184573002755,0.56198347107438,441
"845",18,15,21,8,131,61,"23区","山形",60,9100,365,80,36.133392,0,1,24,422,511,159.275482093664,41.1184573002755,0.56198347107438,441
"846",18,17,17,12,101,73,"前橋・高崎","郡山",NA,NA,NA,NA,135.5845885,0,NA,0,5,31,0,0,0,NA
"847",18,17,17,13,101,76,"前橋・高崎","白河",NA,NA,NA,NA,137.2702735,0,NA,0,3,19,0,0,0,NA
"848",18,17,18,12,104,73,"沼田・利根","郡山",NA,NA,NA,NA,160.6599525,0,NA,0,5,8,0,0,0,NA
"849",18,17,18,13,104,76,"沼田・利根","白河",NA,NA,NA,NA,162.3456375,0,NA,0,0,0,0,0,0,NA
"850",18,17,19,12,111,73,"浦和","郡山",NA,NA,NA,NA,58.7488565,0,NA,0,161,375,0,0,0,NA
"851",18,17,19,13,111,76,"浦和","白河",NA,NA,NA,NA,60.4345415,0,NA,0,83,202,0,0,0,NA
"852",18,17,20,12,113,73,"児玉・大里","郡山",NA,NA,NA,NA,97.2884285,0,NA,0,7,30,0,0,0,NA
"853",18,17,20,13,113,76,"児玉・大里","白河",NA,NA,NA,NA,98.9741135,0,NA,0,0,13,0,0,0,NA
"854",18,17,21,12,131,73,"23区","郡山",NA,NA,NA,NA,40.6323915,0,NA,0,607,852,0,0,0,NA
"855",18,17,21,13,131,76,"23区","白河",NA,NA,NA,NA,42.3180765,0,NA,0,232,308,0,0,0,NA
"856",18,17,22,12,141,73,"横浜","郡山",NA,NA,NA,NA,42.0514515,0,NA,0,62,94,0,0,0,NA
"857",18,17,22,13,141,76,"横浜","白河",NA,NA,NA,NA,43.7371365,0,NA,0,41,59,0,0,0,NA
"858",18,17,23,12,144,73,"小田原","郡山",NA,NA,NA,NA,81.87995067,0,NA,0,6,10,0,0,0,NA
"859",18,17,23,13,144,76,"小田原","白河",NA,NA,NA,NA,83.56563567,0,NA,0,0,1,0,0,0,NA
"860",18,17,31,12,221,73,"中部","郡山",NA,NA,NA,NA,141.4649768,0,NA,0,1,2,0,0,0,NA
"861",18,17,31,13,221,76,"中部","白河",NA,NA,NA,NA,143.1506618,0,NA,0,0,0,0,0,0,NA
"862",18,17,33,12,223,73,"東部","郡山",NA,NA,NA,NA,104.10272183,0,NA,0,9,14,0,0,0,NA
"863",18,17,33,13,223,76,"東部","白河",NA,NA,NA,NA,105.78840683,0,NA,0,1,3,0,0,0,NA
"864",18,17,28,12,201,73,"長野","郡山",NA,NA,NA,NA,210.0992825,0,NA,0,5,9,0,0,0,NA
"865",18,17,28,13,201,76,"長野","白河",NA,NA,NA,NA,211.7849675,0,NA,0,0,2,0,0,0,NA
"866",18,17,14,12,91,73,"宇都宮","郡山",NA,NA,NA,NA,118.85662383,0,NA,0,54,290,0,0,0,NA
"867",18,17,15,13,93,76,"栃木・小山","白河",NA,NA,NA,NA,110.83663031,0,NA,0,6,43,0,0,0,NA
"868",18,17,16,12,95,73,"那須","郡山",NA,NA,NA,NA,169.9343475,0,NA,0,8,761,0,0,0,NA
"869",18,17,14,13,91,76,"宇都宮","白河",NA,NA,NA,NA,120.54230883,0,NA,0,0,226,0,0,0,NA
"870",18,17,16,13,95,76,"那須","白河",NA,NA,NA,NA,171.6200325,0,NA,0,0,0,0,0,0,NA
"871",18,17,15,12,93,73,"栃木・小山","郡山",NA,NA,NA,NA,109.15094531,0,NA,0,20,86,0,0,0,NA
"872",18,18,17,17,101,101,"前橋・高崎","前橋・高崎",NA,NA,NA,NA,227.432614,0,NA,0,0,0,0,0,0,NA
"873",18,18,17,18,101,104,"前橋・高崎","沼田・利根",NA,NA,NA,NA,252.507978,0,NA,0,0,0,0,0,0,NA
