"","rk","i","j","X207ゾーンi","X207ゾーンj","X47ゾーンi","X47ゾーンj","X207ゾーン名i","X207ゾーン名j","最寄りi","最寄りj","X","x_ij.k","ODij","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","V22","prob","out.share","share"
"5073",5073,47,53,353,461,32,44,"宇部","鹿児島","厚狭","鹿児島中央","厚狭駅鹿児島中央駅",4,8,184,13600,1,712,15.496961167,1,0,1.914564167,0.5,0.5,0.5
"5074",5074,47,53,353,461,32,44,"宇部","鹿児島","山口宇部","鹿児島","山口宇部駅鹿児島駅",0,8,0,NA,NA,NA,28.81611817,0,NA,25.20522517,0,0.5,0.001
"5075",5075,47,54,353,462,32,44,"宇部","川北薩・串木野","厚狭","川内","厚狭駅川内駅",0,0,172,11880,1,736,14.416371167,1,0,0.833974167,NA,NA,NA
"5076",5076,47,54,353,462,32,44,"宇部","川北薩・串木野","山口宇部","鹿児島","山口宇部駅鹿児島駅",0,0,0,NA,NA,NA,38.82028317,0,NA,35.20939017,NA,NA,NA
"5077",5077,48,1,354,22,32,10,"岩国","南部","新岩国","八戸","新岩国駅八戸駅",0,0,557,33700,1,NA,11.479204,1,0,4.994543,NA,NA,NA
"5078",5078,48,1,354,22,32,10,"岩国","南部","山口宇部","三沢","山口宇部駅三沢駅",0,0,0,NA,NA,NA,113.469258,0,NA,22.523849,NA,NA,NA
"5079",5079,48,2,354,31,32,11,"岩国","盛岡","新岩国","盛岡","新岩国駅盛岡駅",0,1,521,31960,1,38,8.009354,1,0,1.524693,0,1,0.001
"5080",5080,48,2,354,31,32,11,"岩国","盛岡","山口宇部","花巻","山口宇部駅花巻駅",0,1,0,NA,NA,NA,122.162679,0,NA,31.21727,0,1,0.001
"5081",5081,48,3,354,32,32,11,"岩国","北上中部","新岩国","新花巻","新岩国駅新花巻駅",0,0,521,31320,1,38,11.690908,1,0,5.206247,NA,NA,NA
"5082",5082,48,3,354,32,32,11,"岩国","北上中部","山口宇部","花巻","山口宇部駅花巻駅",0,0,0,NA,NA,NA,94.877801,0,NA,3.932392,NA,NA,NA
"5083",5083,48,4,354,33,32,11,"岩国","両磐","新岩国","一ノ関","新岩国駅一ノ関駅",0,0,483,30680,1,114,7.869142,1,0,1.384481,NA,NA,NA
"5084",5084,48,4,354,33,32,11,"岩国","両磐","山口宇部","花巻","山口宇部駅花巻駅",0,0,0,NA,NA,NA,144.919091,0,NA,53.973682,NA,NA,NA
"5085",5085,48,5,354,41,32,12,"岩国","仙台","新岩国","仙台","新岩国駅仙台駅",0,0,447,29600,1,186,7.803121,1,0,1.31846,NA,NA,NA
"5086",5086,48,5,354,41,32,12,"岩国","仙台","山口宇部","仙台","山口宇部駅仙台駅",0,0,0,NA,NA,NA,106.23639,0,NA,15.290981,NA,NA,NA
"5087",5087,48,6,354,43,32,12,"岩国","古川","新岩国","くりこま高原","新岩国駅くりこま高原駅",1,1,471,30020,1,138,11.548669,1,0,5.064008,1,0,0.999
"5088",5088,48,6,354,43,32,12,"岩国","古川","山口宇部","仙台","山口宇部駅仙台駅",0,1,0,NA,NA,NA,157.023124,0,NA,66.077715,0,0,0.001
"5089",5089,48,7,354,51,32,13,"岩国","秋田臨海","新岩国","秋田","新岩国駅秋田駅",0,0,574,33700,1,NA,8.796195,1,0,2.311534,NA,NA,NA
"5090",5090,48,7,354,51,32,13,"岩国","秋田臨海","山口宇部","秋田","山口宇部駅秋田駅",0,0,0,NA,NA,NA,106.27493,0,NA,15.329521,NA,NA,NA
"5091",5091,48,8,354,61,32,15,"岩国","山形","新岩国","山形","新岩国駅山形駅",0,0,508,29600,1,64,7.803269,1,0,1.318608,NA,NA,NA
"5092",5092,48,8,354,61,32,15,"岩国","山形","山口宇部","山形","山口宇部駅山形駅",0,0,0,NA,NA,NA,108.314691,0,NA,17.369282,NA,NA,NA
"5093",5093,48,9,354,63,32,12,"岩国","米沢","新岩国","米沢","新岩国駅米沢駅",0,0,474,28940,1,132,8.239664,1,0,1.755003,NA,NA,NA
"5094",5094,48,9,354,63,32,12,"岩国","米沢","山口宇部","仙台","山口宇部駅仙台駅",0,0,0,NA,NA,NA,166.237862,0,NA,75.292453,NA,NA,NA
"5095",5095,48,10,354,64,32,12,"岩国","新庄","新岩国","新庄","新岩国駅新庄駅",0,0,556,30020,1,NA,6.924656,1,0,0.439995,NA,NA,NA
"5096",5096,48,10,354,64,32,12,"岩国","新庄","山口宇部","仙台","山口宇部駅仙台駅",0,0,0,NA,NA,NA,179.451637,0,NA,88.506228,NA,NA,NA
"5097",5097,48,11,354,71,32,12,"岩国","福島","新岩国","福島","新岩国駅福島駅",0,0,439,28300,1,202,8.465354833,1,0,1.980693833,NA,NA,NA
"5098",5098,48,11,354,71,32,12,"岩国","福島","山口宇部","仙台","山口宇部駅仙台駅",0,0,0,NA,NA,NA,142.9255205,0,NA,51.9801115,NA,NA,NA
"5099",5099,48,12,354,73,32,17,"岩国","郡山","新岩国","郡山","新岩国駅郡山駅",3,3,424,27640,1,232,9.472939,1,0,2.988278,1,0,0.999
"5100",5100,48,12,354,73,32,17,"岩国","郡山","山口宇部","福島","山口宇部駅福島駅",0,3,0,NA,NA,NA,112.8136905,0,NA,21.8682815,0,0,0.001
"5101",5101,48,13,354,76,32,17,"岩国","白河","新岩国","新白河","新岩国駅新白河駅",0,0,431,27000,1,218,9.036640667,1,0,2.551979667,NA,NA,NA
"5102",5102,48,13,354,76,32,17,"岩国","白河","山口宇部","福島","山口宇部駅福島駅",0,0,0,NA,NA,NA,114.4993755,0,NA,23.5539665,NA,NA,NA
"5103",5103,48,14,354,91,32,18,"岩国","宇都宮","新岩国","宇都宮","新岩国駅宇都宮駅",0,0,397,25920,1,286,8.633570667,1,0,2.148909667,NA,NA,NA
"5104",5104,48,14,354,91,32,18,"岩国","宇都宮","山口宇部","羽田","山口宇部駅羽田駅",0,0,100,17300,2920,575,187.93375133,0,2,96.98834233,NA,NA,NA
"5105",5105,48,15,354,93,32,18,"岩国","栃木・小山","新岩国","小山","新岩国駅小山駅",0,0,388,25280,1,304,15.925763259,1,0,9.441102259,NA,NA,NA
"5106",5106,48,15,354,93,32,18,"岩国","栃木・小山","山口宇部","羽田","山口宇部駅羽田駅",0,0,100,17300,2920,575,178.22807281,0,2,87.28266381,NA,NA,NA
"5107",5107,48,16,354,95,32,18,"岩国","那須","新岩国","那須塩原","新岩国駅那須塩原駅",1,1,416,26360,1,248,13.391997,1,0,6.907336,1,0,0.999
"5108",5108,48,16,354,95,32,18,"岩国","那須","山口宇部","羽田","山口宇部駅羽田駅",0,1,100,17300,2920,575,239.011475,0,2,148.066066,0,0,0.001
"5109",5109,48,17,354,101,32,18,"岩国","前橋・高崎","新岩国","高崎","新岩国駅高崎駅",0,1,395,25920,1,290,15.360497,1,0,8.875836,0,1,0.001
"5110",5110,48,17,354,101,32,18,"岩国","前橋・高崎","山口宇部","羽田","山口宇部駅羽田駅",0,1,100,17300,2920,575,204.661716,0,2,113.716307,0,1,0.001
"5111",5111,48,18,354,104,32,18,"岩国","沼田・利根","新岩国","上毛高原","新岩国駅上毛高原駅",0,0,420,26360,1,240,15.015328,1,0,8.530667,NA,NA,NA
"5112",5112,48,18,354,104,32,18,"岩国","沼田・利根","山口宇部","羽田","山口宇部駅羽田駅",0,0,100,17300,2920,575,229.73708,0,2,138.791671,NA,NA,NA
"5113",5113,48,19,354,111,32,18,"岩国","浦和","新岩国","大宮","新岩国駅大宮駅",5,6,372,24620,1,336,11.886858,1,0,5.402197,0.833333333333333,0,0.833333333333333
"5114",5114,48,19,354,111,32,18,"岩国","浦和","山口宇部","羽田","山口宇部駅羽田駅",1,6,100,17300,2920,575,127.825984,0,2,36.880575,0.166666666666667,0,0.166666666666667
"5115",5115,48,20,354,113,32,18,"岩国","児玉・大里","新岩国","熊谷","新岩国駅熊谷駅",0,1,385,25280,1,310,7.194023,1,0,0.709362,0,1,0.001
"5116",5116,48,20,354,113,32,18,"岩国","児玉・大里","山口宇部","羽田","山口宇部駅羽田駅",0,1,100,17300,2920,575,166.365556,0,2,75.420147,0,1,0.001
"5117",5117,48,21,354,131,32,18,"岩国","23区","新岩国","東京","新岩国駅東京駅",42,53,346,23980,1,388,NA,1,0,NA,0.792452830188679,0.0188679245283019,0.792452830188679
"5118",5118,48,21,354,131,32,18,"岩国","23区","山口宇部","羽田","山口宇部駅羽田駅",10,53,100,17300,2920,575,NA,0,2,NA,0.188679245283019,0.0188679245283019,0.188679245283019
"5119",5119,48,22,354,141,32,18,"岩国","横浜","新岩国","新横浜","新岩国駅新横浜駅",10,13,327,23320,1,426,12.3470765,1,0,5.8624155,0.769230769230769,0.0769230769230769,0.769230769230769
"5120",5120,48,22,354,141,32,18,"岩国","横浜","山口宇部","羽田","山口宇部駅羽田駅",2,13,100,17300,2920,575,111.128579,0,2,20.18317,0.153846153846154,0.0769230769230769,0.153846153846154
"5121",5121,48,23,354,144,32,18,"岩国","小田原","新岩国","小田原","新岩国駅小田原駅",1,1,390,22680,1,300,7.754239,1,0,1.269578,1,0,0.999
"5122",5122,48,23,354,144,32,18,"岩国","小田原","山口宇部","羽田","山口宇部駅羽田駅",0,1,100,17300,2920,575,150.95707817,0,2,60.01166917,0,0,0.001
"5123",5123,48,24,354,151,32,20,"岩国","新潟","新岩国","新潟","新岩国駅新潟駅",0,0,466,28940,1,148,8.590945667,1,0,2.106284667,NA,NA,NA
"5124",5124,48,24,354,151,32,20,"岩国","新潟","山口宇部","新潟","山口宇部駅新潟駅",0,0,0,NA,NA,NA,103.05948817,0,NA,12.11407917,NA,NA,NA
"5125",5125,48,25,354,152,32,20,"岩国","長岡","新岩国","長岡","新岩国駅長岡駅",0,0,443,28300,1,194,6.775604,1,0,0.290943,NA,NA,NA
"5126",5126,48,25,354,152,32,20,"岩国","長岡","山口宇部","新潟","山口宇部駅新潟駅",0,0,0,NA,NA,NA,149.79397159,0,NA,58.84856259,NA,NA,NA
"5127",5127,48,26,354,154,32,20,"岩国","三条・燕","新岩国","燕三条","新岩国駅燕三条駅",0,0,454,28300,1,172,8.238871,1,0,1.75421,NA,NA,NA
"5128",5128,48,26,354,154,32,20,"岩国","三条・燕","山口宇部","新潟","山口宇部駅新潟駅",0,0,0,NA,NA,NA,128.832521,0,NA,37.887112,NA,NA,NA
"5129",5129,48,27,354,155,32,20,"岩国","魚沼","新岩国","浦佐","新岩国駅浦佐駅",0,0,433,27640,1,214,21.918798,1,0,15.434137,NA,NA,NA
"5130",5130,48,27,354,155,32,20,"岩国","魚沼","山口宇部","新潟","山口宇部駅新潟駅",0,0,0,NA,NA,NA,188.174414,0,NA,97.229005,NA,NA,NA
"5131",5131,48,28,354,201,32,18,"岩国","長野","新岩国","長野","新岩国駅長野駅",0,0,458,27000,1,164,7.564689,1,0,1.080028,NA,NA,NA
"5132",5132,48,28,354,201,32,18,"岩国","長野","山口宇部","羽田","山口宇部駅羽田駅",0,0,100,17300,2920,575,279.17641,0,2,188.231001,NA,NA,NA
"5133",5133,48,29,354,203,32,24,"岩国","上田","新岩国","上田","新岩国駅上田駅",0,0,446,27000,1,188,7.018065,1,0,0.533404,NA,NA,NA
"5134",5134,48,29,354,203,32,24,"岩国","上田","山口宇部","名古屋","山口宇部駅名古屋駅",0,0,0,NA,NA,NA,306.19729,0,NA,215.251881,NA,NA,NA
"5135",5135,48,30,354,211,32,24,"岩国","岐阜","新岩国","岐阜羽島","新岩国駅岐阜羽島駅",1,1,250,16840,1,580,20.705331,1,0,14.22067,1,0,0.999
"5136",5136,48,30,354,211,32,24,"岩国","岐阜","山口宇部","名古屋","山口宇部駅名古屋駅",0,1,0,NA,NA,NA,153.752115,0,NA,62.806706,0,0,0.001
"5137",5137,48,31,354,221,32,18,"岩国","中部","新岩国","静岡","新岩国駅静岡駅",0,0,305,20960,1,470,7.858603,1,0,1.373942,NA,NA,NA
"5138",5138,48,31,354,221,32,18,"岩国","中部","山口宇部","羽田","山口宇部駅羽田駅",0,0,100,17300,2920,575,210.5421043,0,2,119.5966953,NA,NA,NA
"5139",5139,48,32,354,222,32,24,"岩国","西部","新岩国","浜松","新岩国駅浜松駅",2,3,279,19660,1,522,8.260107167,1,0,1.775446167,0.666666666666667,0.333333333333333,0.666666666666667
"5140",5140,48,32,354,222,32,24,"岩国","西部","山口宇部","名古屋","山口宇部駅名古屋駅",0,3,0,NA,NA,NA,162.896506,0,NA,71.951097,0,0.333333333333333,0.001
"5141",5141,48,33,354,223,32,18,"岩国","東部","新岩国","三島","新岩国駅三島駅",2,2,368,22240,1,344,12.0175955,1,0,5.5329345,1,0,0.999
"5142",5142,48,33,354,223,32,18,"岩国","東部","山口宇部","羽田","山口宇部駅羽田駅",0,2,100,17300,2920,575,173.17984933,0,2,82.23444033,0,0,0.001
"5143",5143,48,34,354,231,32,24,"岩国","名古屋","新岩国","名古屋","新岩国駅名古屋駅",5,6,247,17920,1,586,9.425521333,1,0,2.940860333,0.833333333333333,0.166666666666667,0.833333333333333
"5144",5144,48,34,354,231,32,24,"岩国","名古屋","山口宇部","名古屋","山口宇部駅名古屋駅",0,6,0,NA,NA,NA,122.324486,0,NA,31.379077,0,0.166666666666667,0.001
"5145",5145,48,35,354,232,32,24,"岩国","東三河","新岩国","豊橋","新岩国駅豊橋駅",2,2,293,19660,1,494,7.979924667,1,0,1.495263667,1,0,0.999
"5146",5146,48,35,354,232,32,24,"岩国","東三河","山口宇部","名古屋","山口宇部駅名古屋駅",0,2,0,NA,NA,NA,141.46289822,0,NA,50.51748922,0,0,0.001
"5147",5147,48,36,354,233,32,24,"岩国","豊田","新岩国","三河安城","新岩国駅三河安城駅",6,7,274,18580,1,532,16.793025,1,0,10.308364,0.857142857142857,0.142857142857143,0.857142857142857
"5148",5148,48,36,354,233,32,24,"岩国","豊田","山口宇部","名古屋","山口宇部駅名古屋駅",0,7,0,NA,NA,NA,125.878743,0,NA,34.933334,0,0.142857142857143,0.001
"5149",5149,48,37,354,252,32,25,"岩国","東北部","新岩国","米原","新岩国駅米原駅",0,0,231,15760,1,618,11.917019,1,0,5.432358,NA,NA,NA
"5150",5150,48,37,354,252,32,25,"岩国","東北部","山口宇部","関西国際","山口宇部駅関西国際駅",0,0,0,NA,NA,NA,221.147582,0,NA,130.202173,NA,NA,NA
"5151",5151,48,38,354,261,32,25,"岩国","京都","新岩国","京都","新岩国駅京都駅",12,13,211,14040,1,658,9.000792,1,0,2.516131,0.923076923076923,0.0769230769230769,0.923076923076923
"5152",5152,48,38,354,261,32,25,"岩国","京都","山口宇部","関西国際","山口宇部駅関西国際駅",0,13,0,NA,NA,NA,169.387835,0,NA,78.442426,0,0.0769230769230769,0.001
"5153",5153,48,39,354,271,32,25,"岩国","大阪","新岩国","新大阪","新岩国駅新大阪駅",16,26,196,12960,1,688,7.589782,1,0,1.105121,0.615384615384615,0.384615384615385,0.615384615384615
"5154",5154,48,39,354,271,32,25,"岩国","大阪","山口宇部","関西国際","山口宇部駅関西国際駅",0,26,0,NA,NA,NA,126.822898,0,NA,35.877489,0,0.384615384615385,0.001
"5155",5155,48,40,354,281,32,25,"岩国","神戸","新岩国","新神戸","新岩国駅新神戸駅",8,18,183,11880,1,714,8.211068,1,0,1.726407,0.444444444444444,0.555555555555556,0.444444444444444
"5156",5156,48,40,354,281,32,25,"岩国","神戸","山口宇部","関西国際","山口宇部駅関西国際駅",0,18,0,NA,NA,NA,119.18967,0,NA,28.244261,0,0.555555555555556,0.001
"5157",5157,48,41,354,283,32,25,"岩国","播磨","新岩国","姫路","新岩国駅姫路駅",3,14,148,10160,1,784,7.913908667,1,0,1.429247667,0.214285714285714,0.785714285714286,0.214285714285714
"5158",5158,48,41,354,283,32,25,"岩国","播磨","山口宇部","関西国際","山口宇部駅関西国際駅",0,14,0,NA,NA,NA,155.72670267,0,NA,64.78129367,0,0.785714285714286,0.001
"5159",5159,48,42,354,331,32,30,"岩国","県南","新岩国","岡山","新岩国駅岡山駅",15,85,116,7340,1,848,7.674031167,1,0,1.189370167,0.176470588235294,0.823529411764706,0.176470588235294
"5160",5160,48,42,354,331,32,30,"岩国","県南","山口宇部","岡山","山口宇部駅岡山駅",0,85,0,NA,NA,NA,110.62952767,0,NA,19.68411867,0,0.823529411764706,0.001
"5161",5161,48,43,354,341,32,31,"岩国","広島","新岩国","広島","新岩国駅広島駅",45,106,30,1520,1,1020,8.5894845,1,0,2.1048235,0.424528301886792,0.575471698113208,0.424528301886792
"5162",5162,48,43,354,341,32,31,"岩国","広島","山口宇部","広島","山口宇部駅広島駅",0,106,0,NA,NA,NA,136.06892517,0,NA,45.12351617,0,0.575471698113208,0.001
"5163",5163,48,44,354,342,32,31,"岩国","備後","新岩国","福山","新岩国駅福山駅",5,72,81,5180,1,918,7.051926167,1,0,0.567265167,0.0694444444444444,0.930555555555556,0.0694444444444444
"5164",5164,48,44,354,342,32,31,"岩国","備後","山口宇部","広島","山口宇部駅広島駅",0,72,0,NA,NA,NA,133.9458485,0,NA,43.0004395,0,0.930555555555556,0.001
"5165",5165,48,45,354,351,32,32,"岩国","山口","新岩国","新山口","新岩国駅新山口駅",0,0,35,3320,1,1010,17.38025774,1,0,10.89559674,NA,NA,NA
"5166",5166,48,45,354,351,32,32,"岩国","山口","山口宇部","山口宇部","山口宇部駅山口宇部駅",0,0,0,NA,NA,NA,125.55712248,0,NA,34.61171348,NA,NA,NA
"5167",5167,48,46,354,352,32,32,"岩国","下関","新岩国","新下関","新岩国駅新下関駅",0,0,61,5180,1,958,11.958367,1,0,5.473706,NA,NA,NA
"5168",5168,48,46,354,352,32,32,"岩国","下関","山口宇部","山口宇部","山口宇部駅山口宇部駅",0,0,0,NA,NA,NA,122.118634,0,NA,31.173225,NA,NA,NA
"5169",5169,48,47,354,353,32,32,"岩国","宇部","新岩国","厚狭","新岩国駅厚狭駅",0,0,50,4540,1,980,20.067058,1,0,13.582397,NA,NA,NA
"5170",5170,48,47,354,353,32,32,"岩国","宇部","山口宇部","山口宇部","山口宇部駅山口宇部駅",0,0,0,NA,NA,NA,94.556302,0,NA,3.610893,NA,NA,NA
"5171",5171,48,48,354,354,32,32,"岩国","岩国","新岩国","新岩国","新岩国駅新岩国駅",0,0,0,NA,1,1080,12.969322,1,0,6.484661,NA,NA,NA
"5172",5172,48,48,354,354,32,32,"岩国","岩国","山口宇部","山口宇部","山口宇部駅山口宇部駅",0,0,0,NA,NA,NA,181.890818,0,NA,90.945409,NA,NA,NA
"5173",5173,48,49,354,355,32,32,"岩国","徳山","新岩国","徳山","新岩国駅徳山駅",0,0,20,1680,1,1040,13.775285,1,0,7.290624,NA,NA,NA
"5174",5174,48,49,354,355,32,32,"岩国","徳山","山口宇部","山口宇部","山口宇部駅山口宇部駅",0,0,0,NA,NA,NA,146.597712,0,NA,55.652303,NA,NA,NA
"5175",5175,48,50,354,401,32,37,"岩国","福岡","新岩国","博多","新岩国駅博多駅",22,53,89,8000,1,902,8.23832,1,0,1.753659,0.415094339622642,0.584905660377358,0.415094339622642
"5176",5176,48,50,354,401,32,37,"岩国","福岡","山口宇部","福岡","山口宇部駅福岡駅",0,53,0,NA,NA,NA,94.977107,0,NA,4.031698,0,0.584905660377358,0.001
"5177",5177,48,51,354,402,32,37,"岩国","北九州","新岩国","小倉","新岩国駅小倉駅",7,35,70,6040,1,940,7.229134333,1,0,0.744473333,0.2,0.8,0.2
"5178",5178,48,51,354,402,32,37,"岩国","北九州","山口宇部","福岡","山口宇部駅福岡駅",0,35,0,NA,NA,NA,136.074785,0,NA,45.129376,0,0.8,0.001
"5179",5179,48,52,354,432,32,41,"岩国","八代・芦北","新岩国","新八代","新岩国駅新八代駅",1,1,189,12960,1,702,8.981172667,1,0,2.496511667,1,0,0.999
"5180",5180,48,52,354,432,32,41,"岩国","八代・芦北","山口宇部","熊本","山口宇部駅熊本駅",0,1,0,NA,NA,NA,129.7267775,0,NA,38.7813685,0,0,0.001
"5181",5181,48,53,354,461,32,44,"岩国","鹿児島","新岩国","鹿児島中央","新岩国駅鹿児島中央駅",1,2,234,16840,1,612,8.399225167,1,0,1.914564167,0.5,0.5,0.5
"5182",5182,48,53,354,461,32,44,"岩国","鹿児島","山口宇部","鹿児島","山口宇部駅鹿児島駅",0,2,0,NA,NA,NA,116.15063417,0,NA,25.20522517,0,0.5,0.001
"5183",5183,48,54,354,462,32,44,"岩国","川北薩・串木野","新岩国","川内","新岩国駅川内駅",0,0,222,15760,1,636,7.318635167,1,0,0.833974167,NA,NA,NA
"5184",5184,48,54,354,462,32,44,"岩国","川北薩・串木野","山口宇部","鹿児島","山口宇部駅鹿児島駅",0,0,0,NA,NA,NA,126.15479917,0,NA,35.20939017,NA,NA,NA
"5185",5185,49,1,355,22,32,10,"徳山","南部","徳山","八戸","徳山駅八戸駅",0,0,472,34340,1,136,12.285167,1,0,4.994543,NA,NA,NA
"5186",5186,49,1,355,22,32,10,"徳山","南部","山口宇部","三沢","山口宇部駅三沢駅",0,0,0,NA,NA,NA,78.176152,0,NA,22.523849,NA,NA,NA
"5187",5187,49,2,355,31,32,11,"徳山","盛岡","徳山","盛岡","徳山駅盛岡駅",0,1,436,32620,1,208,8.815317,1,0,1.524693,0,1,0.001
"5188",5188,49,2,355,31,32,11,"徳山","盛岡","山口宇部","花巻","山口宇部駅花巻駅",0,1,0,NA,NA,NA,86.869573,0,NA,31.21727,0,1,0.001
"5189",5189,49,3,355,32,32,11,"徳山","北上中部","徳山","新花巻","徳山駅新花巻駅",0,0,436,32620,1,208,12.496871,1,0,5.206247,NA,NA,NA
"5190",5190,49,3,355,32,32,11,"徳山","北上中部","山口宇部","花巻","山口宇部駅花巻駅",0,0,0,NA,NA,NA,59.584695,0,NA,3.932392,NA,NA,NA
"5191",5191,49,4,355,33,32,11,"徳山","両磐","徳山","一ノ関","徳山駅一ノ関駅",0,0,398,31320,1,284,8.675105,1,0,1.384481,NA,NA,NA
"5192",5192,49,4,355,33,32,11,"徳山","両磐","山口宇部","花巻","山口宇部駅花巻駅",0,0,0,NA,NA,NA,109.625985,0,NA,53.973682,NA,NA,NA
"5193",5193,49,5,355,41,32,12,"徳山","仙台","徳山","仙台","徳山駅仙台駅",1,2,362,30020,1,356,8.609084,1,0,1.31846,0.5,0,0.5
"5194",5194,49,5,355,41,32,12,"徳山","仙台","山口宇部","仙台","山口宇部駅仙台駅",1,2,0,NA,NA,NA,70.943284,0,NA,15.290981,0.5,0,0.5
"5195",5195,49,6,355,43,32,12,"徳山","古川","徳山","くりこま高原","徳山駅くりこま高原駅",0,0,386,30680,1,308,12.354632,1,0,5.064008,NA,NA,NA
"5196",5196,49,6,355,43,32,12,"徳山","古川","山口宇部","仙台","山口宇部駅仙台駅",0,0,0,NA,NA,NA,121.730018,0,NA,66.077715,NA,NA,NA
"5197",5197,49,7,355,51,32,13,"徳山","秋田臨海","徳山","秋田","徳山駅秋田駅",0,0,489,35000,1,102,9.602158,1,0,2.311534,NA,NA,NA
