"","i","j","207ゾーンi","207ゾーンj","47ゾーンi","47ゾーンj","207ゾーン名i","207ゾーン名j","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","x","OD1","OD2","路線距離","一便あたり座席数","一便あたり貨物","一便あたり超過手荷物","prob1","prob2","share1","share2","out.share2"
"4771",45,10,351,64,32,12,"山口","新庄",NA,NA,NA,NA,123.11794148,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4772",45,10,351,64,32,12,"山口","新庄",474,15980,1,132,11.33559174,1,0,0,0,0,1448.4,0,0,0,NA,NA,NA,NA,NA
"4773",45,11,351,71,32,12,"山口","福島",NA,NA,NA,NA,86.59182498,0,NA,0,1,2,0,0,0,0,0,0,0.001,0.001,0.499
"4774",45,11,351,71,32,12,"山口","福島",357,14800,1,366,12.876290573,1,0,1,1,2,1299.8,0,0,0,1,0.5,0.999,0.5,0.499
"4775",45,12,351,73,32,17,"山口","郡山",NA,NA,NA,NA,56.47999498,0,NA,0,2,2,0,0,0,0,0,0,0.001,0.001,0
"4776",45,12,351,73,32,17,"山口","郡山",342,14470,1,396,13.88387474,1,0,2,2,2,1253.7,0,0,0,1,1,0.999,0.999,0
"4777",45,13,351,76,32,17,"山口","白河",NA,NA,NA,NA,58.16567998,0,NA,0,1,1,0,0,0,0,0,0,0.001,0.001,0
"4778",45,13,351,76,32,17,"山口","白河",349,14150,1,382,13.447576407,1,0,1,1,1,1212.4,0,0,0,1,1,0.999,0.999,0
"4779",45,14,351,91,32,18,"山口","宇都宮",100,17300,2920,575,131.60005581,0,2,0,1,3,935,204.515590643861,784.001766547294,1.73699907340162,0,0,0.001,0.001,0.665666666666667
"4780",45,14,351,91,32,18,"山口","宇都宮",315,13500,1,450,13.044506407,1,0,1,1,3,1136.5,0,0,0,1,0.333333333333333,0.999,0.333333333333333,0.665666666666667
"4781",45,15,351,93,32,18,"山口","栃木・小山",100,17300,2920,575,121.89437729,0,2,0,0,0,935,204.515590643861,784.001766547294,1.73699907340162,NA,NA,NA,NA,NA
"4782",45,15,351,93,32,18,"山口","栃木・小山",306,13180,1,468,20.336698999,1,0,0,0,0,1107.6,0,0,0,NA,NA,NA,NA,NA
"4783",45,16,351,95,32,18,"山口","那須",100,17300,2920,575,182.67777948,0,2,0,0,0,935,204.515590643861,784.001766547294,1.73699907340162,NA,NA,NA,NA,NA
"4784",45,16,351,95,32,18,"山口","那須",334,13820,1,412,17.80293274,1,0,0,0,0,1184.8,0,0,0,NA,NA,NA,NA,NA
"4785",45,17,351,101,32,18,"山口","前橋・高崎",100,17300,2920,575,148.32802048,0,2,0,3,4,935,204.515590643861,784.001766547294,1.73699907340162,0,0,0.001,0.001,0.249
"4786",45,17,351,101,32,18,"山口","前橋・高崎",313,13500,1,454,19.77143274,1,0,3,3,4,1132,0,0,0,1,0.75,0.999,0.75,0.249
"4787",45,18,351,104,32,18,"山口","沼田・利根",100,17300,2920,575,173.40338448,0,2,0,0,0,935,204.515590643861,784.001766547294,1.73699907340162,NA,NA,NA,NA,NA
"4788",45,18,351,104,32,18,"山口","沼田・利根",338,13820,1,404,19.42626374,1,0,0,0,0,1178.6,0,0,0,NA,NA,NA,NA,NA
"4789",45,19,351,111,32,18,"山口","浦和",100,17300,2920,575,71.49228848,0,2,2,13,26,935,204.515590643861,784.001766547294,1.73699907340162,0.153846153846154,0.0769230769230769,0.153846153846154,0.0769230769230769,0.5
"4790",45,19,351,111,32,18,"山口","浦和",290,12960,1,500,16.29779374,1,0,11,13,26,1057.3,0,0,0,0.846153846153846,0.423076923076923,0.846153846153846,0.423076923076923,0.5
"4791",45,20,351,113,32,18,"山口","児玉・大里",100,17300,2920,575,110.03186048,0,2,0,2,2,935,204.515590643861,784.001766547294,1.73699907340162,0,0,0.001,0.001,0
"4792",45,20,351,113,32,18,"山口","児玉・大里",303,13180,1,474,11.60495874,1,0,2,2,2,1091.7,0,0,0,1,1,0.999,0.999,0
"4793",45,21,351,131,32,18,"山口","23区",100,17300,2920,575,53.37582348,0,2,56,124,136,935,204.515590643861,784.001766547294,1.73699907340162,0.451612903225806,0.411764705882353,0.451612903225806,0.411764705882353,0.0882352941176471
"4794",45,21,351,131,32,18,"山口","23区",264,12640,1,552,12.69564724,1,0,68,124,136,1027,0,0,0,0.548387096774194,0.5,0.548387096774194,0.5,0.0882352941176471
"4795",45,22,351,141,32,18,"山口","横浜",100,17300,2920,575,54.79488348,0,2,7,20,43,935,204.515590643861,784.001766547294,1.73699907340162,0.35,0.162790697674419,0.35,0.162790697674419,0.534883720930233
"4796",45,22,351,141,32,18,"山口","横浜",245,12310,1,590,16.75801224,1,0,13,20,43,998.2,0,0,0,0.65,0.302325581395349,0.65,0.302325581395349,0.534883720930233
"4797",45,23,351,144,32,18,"山口","小田原",100,17300,2920,575,94.62338265,0,2,0,3,3,935,204.515590643861,784.001766547294,1.73699907340162,0,0,0.001,0.001,0
"4798",45,23,351,144,32,18,"山口","小田原",308,11990,1,464,12.16517474,1,0,3,3,3,943.1,0,0,0,1,1,0.999,0.999,0
"4799",45,24,351,151,32,20,"山口","新潟",NA,NA,NA,NA,46.72579265,0,NA,4,6,8,0,0,0,0,0.666666666666667,0.5,0.666666666666667,0.5,0.25
"4800",45,24,351,151,32,20,"山口","新潟",384,15340,1,312,13.001881407,1,0,2,6,8,1360.9,0,0,0,0.333333333333333,0.25,0.333333333333333,0.25,0.25
"4801",45,25,351,152,32,20,"山口","長岡",NA,NA,NA,NA,93.46027607,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4802",45,25,351,152,32,20,"山口","長岡",361,14800,1,358,11.18653974,1,0,0,0,0,1297.6,0,0,0,NA,NA,NA,NA,NA
"4803",45,26,351,154,32,20,"山口","三条・燕",NA,NA,NA,NA,72.49882548,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4804",45,26,351,154,32,20,"山口","三条・燕",372,15010,1,336,12.64980674,1,0,0,0,0,1320.8,0,0,0,NA,NA,NA,NA,NA
"4805",45,27,351,155,32,20,"山口","魚沼",NA,NA,NA,NA,131.84071848,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4806",45,27,351,155,32,20,"山口","魚沼",351,14470,1,378,26.32973374,1,0,0,0,0,1255.9,0,0,0,NA,NA,NA,NA,NA
"4807",45,28,351,201,32,18,"山口","長野",100,17300,2920,575,222.84271448,0,2,0,2,4,935,204.515590643861,784.001766547294,1.73699907340162,0,0,0.001,0.001,0.499
"4808",45,28,351,201,32,18,"山口","長野",376,14470,1,328,11.97562474,1,0,2,2,4,1249.4,0,0,0,1,0.5,0.999,0.5,0.499
"4809",45,29,351,203,32,24,"山口","上田",NA,NA,NA,NA,249.86359448,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4810",45,29,351,203,32,24,"山口","上田",364,14150,1,352,11.42900074,1,0,0,0,0,1216.2,0,0,0,NA,NA,NA,NA,NA
"4811",45,30,351,211,32,24,"山口","岐阜",NA,NA,NA,NA,97.41841948,0,NA,0,3,7,0,0,0,0,0,0,0.001,0.001,0.570428571428572
"4812",45,30,351,211,32,24,"山口","岐阜",168,9610,1,744,25.11626674,1,0,3,3,7,630.7,0,0,0,1,0.428571428571429,0.999,0.428571428571429,0.570428571428572
"4813",45,31,351,221,32,18,"山口","中部",100,17300,2920,575,154.20840878,0,2,0,9,11,935,204.515590643861,784.001766547294,1.73699907340162,0,0,0.001,0.001,0.180818181818182
"4814",45,31,351,221,32,18,"山口","中部",223,11340,1,634,12.26953874,1,0,9,9,11,846.8,0,0,0,1,0.818181818181818,0.999,0.818181818181818,0.180818181818182
"4815",45,32,351,222,32,24,"山口","西部",NA,NA,NA,NA,106.56281048,0,NA,0,7,8,0,0,0,0,0,0,0.001,0.001,0.124
"4816",45,32,351,222,32,24,"山口","西部",197,10800,1,686,12.671042907,1,0,7,7,8,769.9,0,0,0,1,0.875,0.999,0.875,0.124
"4817",45,33,351,223,32,18,"山口","東部",100,17300,2920,575,116.84615381,0,2,1,3,3,935,204.515590643861,784.001766547294,1.73699907340162,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0
"4818",45,33,351,223,32,18,"山口","東部",286,11660,1,508,16.42853124,1,0,2,3,3,906.3,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0
"4819",45,34,351,231,32,24,"山口","名古屋",NA,NA,NA,NA,65.99079048,0,NA,0,16,20,0,0,0,0,0,0,0.001,0.001,0.199
"4820",45,34,351,231,32,24,"山口","名古屋",165,9830,1,750,13.836457073,1,0,16,16,20,661,0,0,0,1,0.8,0.999,0.8,0.199
"4821",45,35,351,232,32,24,"山口","東三河",NA,NA,NA,NA,85.1292027,0,NA,0,2,2,0,0,0,0,0,0,0.001,0.001,0
"4822",45,35,351,232,32,24,"山口","東三河",211,10480,1,658,12.390860407,1,0,2,2,2,733.4,0,0,0,1,1,0.999,0.999,0
"4823",45,36,351,233,32,24,"山口","豊田",NA,NA,NA,NA,69.54504748,0,NA,0,18,23,0,0,0,0,0,0,0.001,0.001,0.216391304347826
"4824",45,36,351,233,32,24,"山口","豊田",192,10150,1,696,21.20396074,1,0,18,18,23,690.7,0,0,0,1,0.782608695652174,0.999,0.782608695652174,0.216391304347826
"4825",45,37,351,252,32,25,"山口","東北部",NA,NA,NA,NA,164.81388648,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4826",45,37,351,252,32,25,"山口","東北部",149,9290,1,782,16.32795474,1,0,0,0,0,581.1,0,0,0,NA,NA,NA,NA,NA
"4827",45,38,351,261,32,25,"山口","京都",NA,NA,NA,NA,113.05413948,0,NA,0,21,36,0,0,0,0,0,0,0.001,0.001,0.415666666666667
"4828",45,38,351,261,32,25,"山口","京都",129,8210,1,822,13.41172774,1,0,21,21,36,513.4,0,0,0,1,0.583333333333333,0.999,0.583333333333333,0.415666666666667
"4829",45,39,351,271,32,25,"山口","大阪",NA,NA,NA,NA,70.48920248,0,NA,0,45,61,0,0,0,0,0,0,0.001,0.001,0.261295081967213
"4830",45,39,351,271,32,25,"山口","大阪",114,7560,1,852,12.00071774,1,0,45,45,61,474.4,0,0,0,1,0.737704918032787,0.999,0.737704918032787,0.261295081967213
"4831",45,40,351,281,32,25,"山口","神戸",NA,NA,NA,NA,62.85597448,0,NA,0,23,36,0,0,0,0,0,0,0.001,0.001,0.360111111111111
"4832",45,40,351,281,32,25,"山口","神戸",101,7020,1,878,12.62200374,1,0,23,23,36,437.5,0,0,0,1,0.638888888888889,0.999,0.638888888888889,0.360111111111111
"4833",45,41,351,283,32,25,"山口","播磨",NA,NA,NA,NA,99.39300715,0,NA,0,10,19,0,0,0,0,0,0,0.001,0.001,0.472684210526316
"4834",45,41,351,283,32,25,"山口","播磨",183,6480,1,714,12.324844407,1,0,10,10,19,382.7,0,0,0,1,0.526315789473684,0.999,0.526315789473684,0.472684210526316
"4835",45,42,351,331,32,30,"山口","県南",NA,NA,NA,NA,54.29583215,0,NA,0,26,66,0,0,0,0,0,0,0.001,0.001,0.605060606060606
"4836",45,42,351,331,32,30,"山口","県南",69,5080,1,942,12.084966907,1,0,26,26,66,294.1,0,0,0,1,0.393939393939394,0.999,0.393939393939394,0.605060606060606
"4837",45,43,351,341,32,31,"山口","広島",NA,NA,NA,NA,79.73522965,0,NA,0,137,733,0,0,0,0,0,0,0.001,0.001,0.812096862210095
"4838",45,43,351,341,32,31,"山口","広島",28,2270,1,1024,13.00042024,1,0,137,137,733,132.8,0,0,0,1,0.186903137789904,0.999,0.186903137789904,0.812096862210095
"4839",45,44,351,342,32,31,"山口","備後",NA,NA,NA,NA,77.61215298,0,NA,0,23,75,0,0,0,0,0,0,0.001,0.001,0.692333333333333
"4840",45,44,351,342,32,31,"山口","備後",116,4000,1,848,11.462861907,1,0,23,23,75,235.8,0,0,0,1,0.306666666666667,0.999,0.306666666666667,0.692333333333333
"4841",45,45,351,351,32,32,"山口","山口",NA,NA,NA,NA,69.22342696,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4842",45,45,351,351,32,32,"山口","山口",0,NA,1,1080,21.79119348,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4843",45,46,351,352,32,32,"山口","下関",NA,NA,NA,NA,65.78493848,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4844",45,46,351,352,32,32,"山口","下関",26,1140,1,1028,16.36930274,1,0,0,0,0,61.7,0,0,0,NA,NA,NA,NA,NA
"4845",45,47,351,353,32,32,"山口","宇部",NA,NA,NA,NA,38.22260648,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4846",45,47,351,353,32,32,"山口","宇部",15,670,1,1050,24.47799374,1,0,0,0,0,35.1,0,0,0,NA,NA,NA,NA,NA
"4847",45,48,351,354,32,32,"山口","岩国",NA,NA,NA,NA,125.55712248,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4848",45,48,351,354,32,32,"山口","岩国",35,1660,1,1010,17.38025774,1,0,0,0,0,91.4,0,0,0,NA,NA,NA,NA,NA
"4849",45,49,351,355,32,32,"山口","徳山",NA,NA,NA,NA,90.26401648,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4850",45,49,351,355,32,32,"山口","徳山",15,760,1,1050,18.18622074,1,0,0,0,0,44.3,0,0,0,NA,NA,NA,NA,NA
"4851",45,50,351,401,32,37,"山口","福岡",NA,NA,NA,NA,38.64341148,0,NA,0,94,288,0,0,0,0,0,0,0.001,0.001,0.672611111111111
"4852",45,50,351,401,32,37,"山口","福岡",36,2590,1,1008,12.64925574,1,0,94,94,288,147.9,0,0,0,1,0.326388888888889,0.999,0.326388888888889,0.672611111111111
"4853",45,51,351,402,32,37,"山口","北九州",NA,NA,NA,NA,79.74108948,0,NA,0,36,286,0,0,0,0,0,0,0.001,0.001,0.873125874125874
"4854",45,51,351,402,32,37,"山口","北九州",19,1490,1,1042,11.640070073,1,0,36,36,286,80.7,0,0,0,1,0.125874125874126,0.999,0.125874125874126,0.873125874125874
"4855",45,52,351,432,32,41,"山口","八代・芦北",NA,NA,NA,NA,73.39308198,0,NA,0,0,2,0,0,0,0,NA,0,NA,0.001,0.998
"4856",45,52,351,432,32,41,"山口","八代・芦北",136,5080,1,808,13.392108407,1,0,0,0,2,299.2,0,0,0,NA,0,NA,0.001,0.998
"4857",45,53,351,461,32,44,"山口","鹿児島",NA,NA,NA,NA,59.81693865,0,NA,0,4,13,0,0,0,0,0,0,0.001,0.001,0.691307692307692
"4858",45,53,351,461,32,44,"山口","鹿児島",181,7020,1,718,12.810160907,1,0,4,4,13,436.8,0,0,0,1,0.307692307692308,0.999,0.307692307692308,0.691307692307692
"4859",45,54,351,462,32,44,"山口","川北薩・串木野",NA,NA,NA,NA,69.82110365,0,NA,0,1,1,0,0,0,0,0,0,0.001,0.001,0
"4860",45,54,351,462,32,44,"山口","川北薩・串木野",169,6480,1,742,11.729570907,1,0,1,1,1,390.7,0,0,0,1,1,0.999,0.999,0
"4861",46,1,352,22,32,10,"下関","南部",NA,NA,NA,NA,53.697074,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4862",46,1,352,22,32,10,"下関","南部",618,18140,1,NA,10.468249,1,0,0,0,0,1720.6,0,0,0,NA,NA,NA,NA,NA
"4863",46,2,352,31,32,11,"下関","盛岡",NA,NA,NA,NA,62.390495,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4864",46,2,352,31,32,11,"下関","盛岡",582,17170,1,NA,6.998399,1,0,0,0,0,1624,0,0,0,NA,NA,NA,NA,NA
"4865",46,3,352,32,32,11,"下関","北上中部",NA,NA,NA,NA,35.105617,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4866",46,3,352,32,32,11,"下関","北上中部",582,16850,1,NA,10.679953,1,0,0,0,0,1588.7,0,0,0,NA,NA,NA,NA,NA
"4867",46,4,352,33,32,11,"下関","両磐",NA,NA,NA,NA,85.146907,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4868",46,4,352,33,32,11,"下関","両磐",544,16520,1,NA,6.858187,1,0,0,0,0,1533.8,0,0,0,NA,NA,NA,NA,NA
"4869",46,5,352,41,32,12,"下関","仙台",NA,NA,NA,NA,46.464206,0,NA,1,1,2,0,0,0,0,1,0.5,0.999,0.5,0.499
"4870",46,5,352,41,32,12,"下関","仙台",508,15980,1,64,6.792166,1,0,0,1,2,1440.5,0,0,0,0,0,0.001,0.001,0.499
"4871",46,6,352,43,32,12,"下関","古川",NA,NA,NA,NA,97.25094,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4872",46,6,352,43,32,12,"下関","古川",532,16310,1,16,10.537714,1,0,0,0,0,1504.9,0,0,0,NA,NA,NA,NA,NA
"4873",46,7,352,51,32,13,"下関","秋田臨海",NA,NA,NA,NA,46.502746,0,NA,0,0,10,0,0,0,0,NA,0,NA,0.001,0.998
"4874",46,7,352,51,32,13,"下関","秋田臨海",635,18140,1,NA,7.78524,1,0,0,0,10,1751.3,0,0,0,NA,0,NA,0.001,0.998
"4875",46,8,352,61,32,15,"下関","山形",NA,NA,NA,NA,48.542507,0,NA,1,1,1,0,0,0,0,1,1,0.999,0.999,0
"4876",46,8,352,61,32,15,"下関","山形",569,15980,1,NA,6.792314,1,0,0,1,1,1448.6,0,0,0,0,0,0.001,0.001,0
"4877",46,9,352,63,32,12,"下関","米沢",NA,NA,NA,NA,106.465678,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4878",46,9,352,63,32,12,"下関","米沢",535,15660,1,10,7.228709,1,0,0,0,0,1401.6,0,0,0,NA,NA,NA,NA,NA
"4879",46,10,352,64,32,12,"下関","新庄",NA,NA,NA,NA,119.679453,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4880",46,10,352,64,32,12,"下関","新庄",617,16310,1,NA,5.913701,1,0,0,0,0,1510.1,0,0,0,NA,NA,NA,NA,NA
"4881",46,11,352,71,32,12,"下関","福島",NA,NA,NA,NA,83.1533365,0,NA,0,2,2,0,0,0,0,0,0,0.001,0.001,0
"4882",46,11,352,71,32,12,"下関","福島",500,15340,1,80,7.454399833,1,0,2,2,2,1361.5,0,0,0,1,1,0.999,0.999,0
"4883",46,12,352,73,32,17,"下関","郡山",NA,NA,NA,NA,53.0415065,0,NA,1,1,1,0,0,0,0,1,1,0.999,0.999,0
"4884",46,12,352,73,32,17,"下関","郡山",485,14800,1,110,8.461984,1,0,0,1,1,1315.4,0,0,0,0,0,0.001,0.001,0
"4885",46,13,352,76,32,17,"下関","白河",NA,NA,NA,NA,54.7271915,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4886",46,13,352,76,32,17,"下関","白河",492,14470,1,96,8.025685667,1,0,0,0,0,1274.1,0,0,0,NA,NA,NA,NA,NA
"4887",46,14,352,91,32,18,"下関","宇都宮",100,17300,2920,575,128.16156733,0,2,0,0,0,935,204.515590643861,784.001766547294,1.73699907340162,NA,NA,NA,NA,NA
"4888",46,14,352,91,32,18,"下関","宇都宮",458,13820,1,164,7.622615667,1,0,0,0,0,1198.2,0,0,0,NA,NA,NA,NA,NA
"4889",46,15,352,93,32,18,"下関","栃木・小山",100,17300,2920,575,118.45588881,0,2,0,0,0,935,204.515590643861,784.001766547294,1.73699907340162,NA,NA,NA,NA,NA
"4890",46,15,352,93,32,18,"下関","栃木・小山",449,13820,1,182,14.914808259,1,0,0,0,0,1169.3,0,0,0,NA,NA,NA,NA,NA
"4891",46,16,352,95,32,18,"下関","那須",100,17300,2920,575,179.239291,0,2,0,0,0,935,204.515590643861,784.001766547294,1.73699907340162,NA,NA,NA,NA,NA
"4892",46,16,352,95,32,18,"下関","那須",477,14470,1,126,12.381042,1,0,0,0,0,1246.5,0,0,0,NA,NA,NA,NA,NA
"4893",46,17,352,101,32,18,"下関","前橋・高崎",100,17300,2920,575,144.889532,0,2,0,1,1,935,204.515590643861,784.001766547294,1.73699907340162,0,0,0.001,0.001,0
"4894",46,17,352,101,32,18,"下関","前橋・高崎",456,13820,1,168,14.349542,1,0,1,1,1,1193.7,0,0,0,1,1,0.999,0.999,0
"4895",46,18,352,104,32,18,"下関","沼田・利根",100,17300,2920,575,169.964896,0,2,0,0,0,935,204.515590643861,784.001766547294,1.73699907340162,NA,NA,NA,NA,NA
"4896",46,18,352,104,32,18,"下関","沼田・利根",481,14470,1,118,14.004373,1,0,0,0,0,1240.3,0,0,0,NA,NA,NA,NA,NA
"4897",46,19,352,111,32,18,"下関","浦和",100,17300,2920,575,68.0538,0,2,4,7,7,935,204.515590643861,784.001766547294,1.73699907340162,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0
"4898",46,19,352,111,32,18,"下関","浦和",433,13180,1,214,10.875903,1,0,3,7,7,1119,0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0
"4899",46,20,352,113,32,18,"下関","児玉・大里",100,17300,2920,575,106.593372,0,2,0,0,0,935,204.515590643861,784.001766547294,1.73699907340162,NA,NA,NA,NA,NA
"4900",46,20,352,113,32,18,"下関","児玉・大里",446,13500,1,188,6.183068,1,0,0,0,0,1153.4,0,0,0,NA,NA,NA,NA,NA
"4901",46,21,352,131,32,18,"下関","23区",100,17300,2920,575,49.937335,0,2,44,72,92,935,204.515590643861,784.001766547294,1.73699907340162,0.611111111111111,0.478260869565217,0.611111111111111,0.478260869565217,0.217391304347826
"4902",46,21,352,131,32,18,"下関","23区",407,13180,1,266,7.2737565,1,0,28,72,92,1088.7,0,0,0,0.388888888888889,0.304347826086957,0.388888888888889,0.304347826086957,0.217391304347826
"4903",46,22,352,141,32,18,"下関","横浜",100,17300,2920,575,51.356395,0,2,13,20,20,935,204.515590643861,784.001766547294,1.73699907340162,0.65,0.65,0.65,0.65,0
"4904",46,22,352,141,32,18,"下関","横浜",388,12960,1,304,11.3361215,1,0,7,20,20,1059.9,0,0,0,0.35,0.35,0.35,0.35,0
"4905",46,23,352,144,32,18,"下関","小田原",100,17300,2920,575,91.18489417,0,2,0,0,0,935,204.515590643861,784.001766547294,1.73699907340162,NA,NA,NA,NA,NA
"4906",46,23,352,144,32,18,"下関","小田原",451,12640,1,178,6.743284,1,0,0,0,0,1004.8,0,0,0,NA,NA,NA,NA,NA
"4907",46,24,352,151,32,20,"下関","新潟",NA,NA,NA,NA,43.28730417,0,NA,1,5,5,0,0,0,0,0.2,0.2,0.2,0.2,0
"4908",46,24,352,151,32,20,"下関","新潟",527,15660,1,26,7.579990667,1,0,4,5,5,1422.6,0,0,0,0.8,0.8,0.8,0.8,0
"4909",46,25,352,152,32,20,"下関","長岡",NA,NA,NA,NA,90.02178759,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4910",46,25,352,152,32,20,"下関","長岡",504,15010,1,72,5.764649,1,0,0,0,0,1359.3,0,0,0,NA,NA,NA,NA,NA
"4911",46,26,352,154,32,20,"下関","三条・燕",NA,NA,NA,NA,69.060337,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4912",46,26,352,154,32,20,"下関","三条・燕",515,15340,1,50,7.227916,1,0,0,0,0,1382.5,0,0,0,NA,NA,NA,NA,NA
"4913",46,27,352,155,32,20,"下関","魚沼",NA,NA,NA,NA,128.40223,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4914",46,27,352,155,32,20,"下関","魚沼",494,14800,1,92,20.907843,1,0,0,0,0,1317.6,0,0,0,NA,NA,NA,NA,NA
"4915",46,28,352,201,32,18,"下関","長野",100,17300,2920,575,219.404226,0,2,0,1,1,935,204.515590643861,784.001766547294,1.73699907340162,0,0,0.001,0.001,0
"4916",46,28,352,201,32,18,"下関","長野",519,14800,1,42,6.553734,1,0,1,1,1,1311.1,0,0,0,1,1,0.999,0.999,0
"4917",46,29,352,203,32,24,"下関","上田",NA,NA,NA,NA,246.425106,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4918",46,29,352,203,32,24,"下関","上田",507,14470,1,66,6.00711,1,0,0,0,0,1277.9,0,0,0,NA,NA,NA,NA,NA
"4919",46,30,352,211,32,24,"下関","岐阜",NA,NA,NA,NA,93.979931,0,NA,0,2,2,0,0,0,0,0,0,0.001,0.001,0
"4920",46,30,352,211,32,24,"下関","岐阜",311,10150,1,458,19.694376,1,0,2,2,2,692.4,0,0,0,1,1,0.999,0.999,0
"4921",46,31,352,221,32,18,"下関","中部",100,17300,2920,575,150.7699203,0,2,0,1,2,935,204.515590643861,784.001766547294,1.73699907340162,0,0,0.001,0.001,0.499
"4922",46,31,352,221,32,18,"下関","中部",366,11660,1,348,6.847648,1,0,1,1,2,908.5,0,0,0,1,0.5,0.999,0.5,0.499
"4923",46,32,352,222,32,24,"下関","西部",NA,NA,NA,NA,103.124322,0,NA,0,1,1,0,0,0,0,0,0,0.001,0.001,0
"4924",46,32,352,222,32,24,"下関","西部",340,11120,1,400,7.249152167,1,0,1,1,1,831.6,0,0,0,1,1,0.999,0.999,0
"4925",46,33,352,223,32,18,"下関","東部",100,17300,2920,575,113.40766533,0,2,0,5,9,935,204.515590643861,784.001766547294,1.73699907340162,0,0,0.001,0.001,0.443444444444444
"4926",46,33,352,223,32,18,"下関","東部",429,12310,1,222,11.0066405,1,0,5,5,9,968,0,0,0,1,0.555555555555556,0.999,0.555555555555556,0.443444444444444
"4927",46,34,352,231,32,24,"下関","名古屋",NA,NA,NA,NA,62.552302,0,NA,0,7,7,0,0,0,0,0,0,0.001,0.001,0
"4928",46,34,352,231,32,24,"下関","名古屋",308,10480,1,464,8.414566333,1,0,7,7,7,722.7,0,0,0,1,1,0.999,0.999,0
"4929",46,35,352,232,32,24,"下関","東三河",NA,NA,NA,NA,81.69071422,0,NA,0,0,1,0,0,0,0,NA,0,NA,0.001,0.998
"4930",46,35,352,232,32,24,"下関","東三河",354,10800,1,372,6.968969667,1,0,0,0,1,795.1,0,0,0,NA,0,NA,0.001,0.998
"4931",46,36,352,233,32,24,"下関","豊田",NA,NA,NA,NA,66.106559,0,NA,0,6,8,0,0,0,0,0,0,0.001,0.001,0.249
"4932",46,36,352,233,32,24,"下関","豊田",335,10480,1,410,15.78207,1,0,6,6,8,752.4,0,0,0,1,0.75,0.999,0.75,0.249
"4933",46,37,352,252,32,25,"下関","東北部",NA,NA,NA,NA,161.375398,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"4934",46,37,352,252,32,25,"下関","東北部",292,9830,1,496,10.906064,1,0,0,0,0,642.8,0,0,0,NA,NA,NA,NA,NA
"4935",46,38,352,261,32,25,"下関","京都",NA,NA,NA,NA,109.615651,0,NA,0,17,19,0,0,0,0,0,0,0.001,0.001,0.104263157894737
"4936",46,38,352,261,32,25,"下関","京都",272,8960,1,536,7.989837,1,0,17,17,19,575.1,0,0,0,1,0.894736842105263,0.999,0.894736842105263,0.104263157894737
"4937",46,39,352,271,32,25,"下関","大阪",NA,NA,NA,NA,67.050714,0,NA,0,32,40,0,0,0,0,0,0,0.001,0.001,0.199
"4938",46,39,352,271,32,25,"下関","大阪",257,8420,1,566,6.578827,1,0,32,32,40,536.1,0,0,0,1,0.8,0.999,0.8,0.199
"4939",46,40,352,281,32,25,"下関","神戸",NA,NA,NA,NA,59.417486,0,NA,0,21,28,0,0,0,0,0,0,0.001,0.001,0.249
"4940",46,40,352,281,32,25,"下関","神戸",244,7880,1,592,7.200113,1,0,21,21,28,499.2,0,0,0,1,0.75,0.999,0.75,0.249
